Time,DsOsieczow21-DBahA(PM10)-24g,DsWrocWybCon-DBahA(PM10)-24g,KpCiechTezni-DBahA(PM10)-24g,KpZielBoryTu-DBahA(PM10)-24g,LbLubSliwins-DBahA(PM10)-24g,LdLodzLegion-DBahA(PM10)-24g,LuZielKrotka-DBahA(PM10)-24g,MpKrakBujaka-DBahA(PM10)-24g,MzWarAKrzywo-DBahA(PM10)-24g,OpOpoleOsAKr-DBahA(PM10)-24g,PdBialWaszyn-DBahA(PM10)-24g,PdSuwPulaski-DBahA(PM10)-24g,PkJasloSikor-DBahA(PM10)-24g,PmGdaLecz08m-DBahA(PM10)-24g,PmKosTargo12-DBahA(PM10)-24g,PmWejhPlWejh-DBahA(PM10)-24g,SkKielJagiel-DBahA(PM10)-24g,SlKatoKossut-DBahA(PM10)-24g,WmOlsPuszkin-DBahA(PM10)-24g,WmPuszczaBor-DBahA(PM10)-24g,WpPilaKusoci-DBahA(PM10)-24g,ZpSzczAndr01-DBahA(PM10)-24g,PdSuwPulaskp-DBahA(PM10)-24g,SkKielTargow-DBahA(PM10)-24g,PkRzeszRejta-DBahA(PM10)-24g,KpNaklWawrzy-DBahA(PM10)-24g,PmGdaLeczk81-DBahA(PM10)-24g,ZpSzczAndrze-DBahA(PM10)-24g,PmGdaLeczkow-DBahA(PM10)-24g,PdBialPPiech-DBahA(PM10)-24g,WpPoznSzyman-DBahA(PM10)-24g
2019-01-27T00:00:00,1.022,1.385,0.354512,0.143316,1.17,2.403688,2.16,1.77205,0.23328,0.0105,0.127528,,0.1,0.3,0.75,,,1.36,0.55,0.47,1.98,16.5,0.191962,2.05,,,,,,,
2019-01-28T00:00:00,0.801,0.841,0.365905,0.159846,1.07,2.391169,2.21,0.91075,0.29549,0.0105,0.040958,,0.1,0.29,0.6,,,2.04,0.53,0.3,4.92,0.39,0.13075,2.51,,,,,,,
2019-01-29T00:00:00,0.801,0.841,0.365905,0.159846,1.07,2.391169,2.21,0.91075,0.29549,0.0105,0.040958,,0.1,0.29,0.6,,,2.04,0.53,0.3,4.92,0.39,0.13075,2.51,,,,,,,
2019-01-30T00:00:00,0.801,0.841,0.365905,0.159846,1.07,2.391169,2.21,0.91075,0.29549,0.0105,0.040958,,0.1,0.29,0.6,,,2.04,0.53,0.3,4.92,0.39,0.13075,2.51,,,,,,,
2019-01-31T00:00:00,0.801,0.841,0.365905,0.159846,1.07,2.391169,2.21,0.91075,0.29549,0.0105,0.040958,,0.1,0.29,0.6,,,2.04,0.53,0.27,4.92,0.39,0.13075,2.51,,,,,,,
2019-02-01T00:00:00,0.801,,0.365905,0.159846,1.07,2.391169,2.21,0.91075,0.29549,0.0105,0.040958,,0.1,0.29,0.6,,,2.04,0.53,0.27,4.92,0.39,0.13075,2.51,,,,,,,
2019-02-02T00:00:00,,,0.365905,0.159846,1.07,2.391169,2.21,0.91075,0.29549,0.0105,0.040958,,0.1,0.29,0.6,,,2.04,0.53,,4.92,0.39,0.13075,2.51,,,,,,,
2019-02-03T00:00:00,,,0.365905,0.159846,1.07,2.391169,2.21,0.91075,0.29549,0.0105,0.040958,,0.1,0.29,0.6,,,2.04,0.53,0.3,4.92,0.39,0.13075,2.51,,,,,,,
2019-02-04T00:00:00,,,0.322378,0.058779,0.74,0.512208,1.06,1.00442,,0.0105,0.06066,,0.1,0.15,0.33,,,2.12,0.33,0.31,8.61,0.05,0.118299,1.94,,,,,,,
2019-02-05T00:00:00,0.529,,0.322378,0.058779,0.74,0.512208,1.06,1.00442,0.23225,0.0105,0.06066,,0.1,0.15,0.33,,,2.12,0.33,0.31,8.61,0.05,0.118299,1.94,,,,,,,
2019-02-06T00:00:00,0.529,0.533,0.322378,0.058779,0.74,0.512208,1.06,1.00442,0.23225,,0.06066,,0.1,0.15,0.33,,,2.12,0.33,0.31,8.61,0.05,0.118299,1.94,,,,,,,
2019-02-07T00:00:00,0.529,0.533,0.322378,0.058779,0.74,0.512208,1.06,1.00442,0.23225,0.0105,0.06066,,0.1,0.15,0.33,,,2.12,0.33,0.27,8.61,0.05,0.118299,1.94,,,,,,,
2019-02-08T00:00:00,0.529,0.533,0.322378,0.058779,0.74,0.512208,1.06,1.00442,0.23225,0.0105,0.06066,,0.1,0.15,0.33,,,2.12,0.33,,8.61,0.05,0.118299,1.94,,,,,,,
2019-02-09T00:00:00,0.529,0.533,0.322378,0.058779,0.74,0.512208,1.06,1.00442,0.23225,0.0105,0.06066,,0.1,0.15,0.33,,,,0.33,0.31,8.61,0.05,0.118299,1.94,,,,,,,
2019-02-10T00:00:00,0.529,0.533,0.322378,0.058779,0.74,0.512208,1.06,1.00442,0.10368,0.0105,0.06066,,0.1,0.15,0.33,,,,0.33,0.31,8.61,0.05,0.118299,1.94,,,,,,,
2019-02-11T00:00:00,0.523,0.635,0.168964,0.018019,0.7,0.551558,0.81,0.51522,0.10368,0.0105,0.066882,,0.1,0.16,0.17,,,,0.12,0.13,7.48,0.05,0.247479,1.43,,,,,,,
2019-02-12T00:00:00,0.523,0.635,0.168964,0.018019,0.7,0.551558,0.81,0.51522,0.10368,0.0105,0.066882,,0.1,0.16,0.17,,,1.78,0.12,0.13,7.48,0.05,0.247479,1.43,,,,,,,
2019-02-13T00:00:00,0.523,0.635,0.168964,0.018019,0.7,0.551558,0.81,0.51522,0.10368,0.0105,0.066882,,0.1,0.16,0.17,,,1.78,0.12,0.13,7.48,0.05,0.247479,1.43,,,,,,,
2019-02-14T00:00:00,0.523,0.635,0.168964,0.018019,0.7,0.551558,0.81,0.51522,0.10368,0.0105,0.066882,,0.1,0.16,0.17,,,1.78,0.12,0.13,7.48,0.05,0.247479,1.43,,,,,,,
2019-02-15T00:00:00,0.523,0.635,0.168964,0.018019,0.7,0.551558,0.81,0.51522,0.10368,0.0105,0.066882,,0.1,0.16,0.17,,,1.78,0.12,0.13,7.48,0.05,0.247479,1.43,,,,,,,
2019-02-16T00:00:00,0.523,0.635,0.168964,0.018019,0.7,0.551558,0.81,0.51522,0.10368,0.0105,0.066882,,0.1,0.16,0.17,,,1.78,0.12,0.13,7.48,0.05,0.247479,1.43,,,,,,,
2019-02-17T00:00:00,0.523,0.635,0.168964,0.018019,0.7,0.551558,0.81,0.51522,0.11924,0.0105,0.066882,,0.1,0.16,0.17,,,1.78,0.12,,7.48,0.05,0.247479,1.43,,,,,,,
2019-02-18T00:00:00,0.557,0.793,0.242593,0.036805,0.54,0.781688,0.99,0.57247,0.11924,0.0105,0.076214,,0.1,0.19,0.81,,,1.46,0.34,,3.36,0.05,0.403134,0.68,,,,,,,
2019-02-19T00:00:00,0.557,0.793,0.242593,0.036805,0.54,0.781688,0.99,0.57247,0.11924,0.0105,0.076214,,0.1,0.19,0.81,,,1.46,0.34,0.1,3.36,0.05,0.403134,0.68,,,,,,,
2019-02-20T00:00:00,0.557,0.793,0.242593,0.036805,0.54,0.781688,0.99,0.57247,0.11924,0.0105,0.076214,,0.1,0.19,0.81,,,1.46,0.34,0.1,3.36,0.05,0.403134,0.68,,,,,,,
2019-02-21T00:00:00,0.557,0.793,0.242593,0.036805,0.54,0.781688,0.99,0.57247,0.11924,0.0105,0.076214,,0.1,0.19,0.81,,,1.46,0.34,0.1,3.36,0.05,0.403134,0.68,,,,,,,
2019-02-22T00:00:00,0.557,0.793,0.242593,0.036805,0.54,0.781688,0.99,0.57247,0.11924,0.0105,0.076214,,0.1,0.19,0.81,,,1.46,0.34,0.1,3.36,0.05,0.403134,0.68,,,,,,,
2019-02-23T00:00:00,0.557,0.793,0.242593,0.036805,0.54,0.781688,0.99,0.57247,0.11924,0.0105,0.076214,,0.1,0.19,0.81,,,1.46,0.34,0.1,3.36,0.05,0.403134,0.68,,,,,,,
2019-02-24T00:00:00,0.557,0.793,0.242593,0.036805,0.54,0.781688,0.99,0.57247,0.0985,0.0105,0.076214,,0.1,0.19,0.81,,,1.46,0.34,0.1,3.36,0.05,0.403134,0.68,,,,,,,
2019-02-25T00:00:00,0.369,0.882,0.189724,0.025189,0.43,0.404545,0.704,0.41634,0.0985,0.0105,0.061239,,0.1,0.1,0.54,,,1.62,0.23,0.1,0.699,0.05,0.249039,2.1,,,,,,,
2019-02-26T00:00:00,0.369,0.882,0.189724,0.025189,0.43,0.404545,0.704,0.41634,0.0985,0.0105,0.061239,,0.1,0.1,0.54,,,1.62,0.23,0.1,0.699,0.05,0.249039,2.1,,,,,,,
2019-02-27T00:00:00,0.369,0.882,0.189724,0.025189,0.43,0.404545,0.704,0.41634,0.0985,0.0105,0.061239,,0.1,0.1,0.54,,,1.62,0.23,0.1,0.699,0.05,0.249039,2.1,,,,,,,
2019-02-28T00:00:00,0.369,0.882,0.189724,0.025189,0.43,0.404545,0.704,0.41634,0.0985,0.0105,0.061239,,0.1,0.1,0.54,,,1.62,0.23,0.1,0.699,0.05,0.249039,2.1,,,,,,,
2019-03-01T00:00:00,0.369,0.882,0.189724,0.025189,0.43,0.404545,0.704,0.41634,0.0985,0.0105,0.061239,,0.1,0.1,0.54,,,1.62,0.23,0.1,0.699,0.05,0.249039,2.1,,,,,,,
2019-03-02T00:00:00,0.369,0.882,0.189724,0.025189,0.43,0.404545,0.704,0.41634,0.0985,0.0105,0.061239,,0.1,0.1,0.54,,,1.62,0.23,0.1,0.699,0.05,0.249039,2.1,,,,,,,
2019-03-03T00:00:00,0.369,0.882,0.189724,0.025189,0.43,0.404545,0.704,0.41634,0.0674,0.0105,0.061239,,0.1,0.1,0.41,,,1.62,0.23,0.1,0.699,0.05,0.249039,2.1,,,,,,,
2019-03-04T00:00:00,0.079,0.05,0.036286,0.014635,0.04,0.348442,0.389,0.11189,0.0674,0.0105,0.023952,,0.1,0.08,0.41,,,0.41,0.16,0.07,0.139,1.5,0.066927,0.23,,,,,,,
2019-03-05T00:00:00,0.079,0.05,0.036286,0.014635,0.04,0.348442,0.389,0.11189,0.0674,0.0105,0.023952,,0.1,0.08,0.41,,,0.41,0.16,0.07,0.139,1.5,0.066927,0.23,,,,,,,
2019-03-06T00:00:00,0.079,0.05,0.036286,0.014635,0.04,0.348442,0.389,0.11189,0.0674,0.0105,0.023952,,0.1,0.08,0.41,,,0.41,0.16,0.07,0.139,1.5,0.066927,0.23,,,,,,,
2019-03-07T00:00:00,0.079,0.05,0.036286,0.014635,0.04,0.348442,0.389,0.11189,0.0674,0.0105,0.023952,,0.1,0.08,0.41,,,0.41,0.16,0.07,0.139,1.5,0.066927,0.23,,,,,,,
2019-03-08T00:00:00,0.079,0.05,0.036286,0.014635,0.04,0.348442,0.389,0.11189,0.0674,0.0105,0.023952,,0.1,0.08,0.41,,,0.41,0.16,0.07,0.139,1.5,0.066927,0.23,,,,,,,
2019-03-09T00:00:00,0.079,0.05,0.036286,0.014635,0.04,0.348442,0.389,0.11189,0.0674,0.0105,0.023952,,0.1,0.08,0.41,,,0.41,0.16,0.07,0.139,1.5,0.066927,0.23,,,,,,,
2019-03-10T00:00:00,0.079,0.05,0.036286,0.014635,0.04,0.348442,0.389,0.11189,0.15553,0.0105,0.023952,,0.1,0.08,0.41,,,0.41,0.16,0.07,0.139,1.5,0.066927,0.23,,,,,,,
2019-03-11T00:00:00,0.025,0.05,0.018661,0.00753,0.06,0.497169,0.446,0.14052,0.15553,0.0105,0.044277,,0.1,0.1,0.33,,,0.43,0.29,0.16,0.131,0.84,0.094429,0.77,,,,,,,
2019-03-12T00:00:00,0.025,0.05,0.018661,0.00753,0.06,0.497169,0.446,0.14052,0.15553,0.0105,0.044277,,0.1,0.1,0.33,,,0.43,0.29,0.16,0.131,0.84,0.094429,0.77,,,,,,,
2019-03-13T00:00:00,0.025,0.05,0.018661,0.00753,0.06,0.497169,0.446,0.14052,0.15553,0.0105,0.044277,,0.1,0.1,0.33,,,0.43,0.29,0.16,0.131,0.84,0.094429,0.77,,,,,,,
2019-03-14T00:00:00,0.025,0.05,0.018661,0.00753,0.06,0.497169,0.446,0.14052,0.15553,0.0105,0.044277,,0.1,0.1,0.33,,,0.43,0.29,0.16,0.131,0.84,0.094429,0.77,,,,,,,
2019-03-15T00:00:00,0.025,0.05,0.018661,0.00753,0.06,0.497169,0.446,0.14052,0.15553,0.0105,0.044277,,0.1,0.1,0.33,,,0.43,0.29,0.16,0.131,0.84,0.094429,0.77,,,,,,,
2019-03-16T00:00:00,0.025,0.05,0.018661,0.00753,0.06,0.497169,0.446,0.14052,0.15553,0.0105,0.044277,,0.1,0.1,0.33,,,0.43,0.29,0.16,0.131,0.84,0.094429,0.77,,,,,,,
2019-03-17T00:00:00,0.025,0.05,0.018661,0.00753,0.06,0.497169,0.446,0.14052,0.11924,0.0105,0.044277,,0.1,0.1,0.33,,,0.43,0.29,0.16,0.131,0.84,0.094429,0.77,,,,,,,
2019-03-18T00:00:00,0.233,0.357,0.012907,0.005234,0.08,0.509325,0.956,0.52043,0.11924,0.0105,0.029605,,0.1,0.071,0.28,,,1.62,0.17,0.04,0.181,2.96,0.059145,1.8,,,,,,,
2019-03-19T00:00:00,0.233,0.357,0.012907,0.005234,0.08,0.509325,0.956,0.52043,0.11924,0.0105,0.029605,,0.1,0.071,0.28,,,1.62,0.17,0.04,0.181,2.96,0.059145,1.8,,,,,,,
2019-03-20T00:00:00,0.233,0.357,0.012907,0.005234,0.08,0.509325,0.956,0.52043,0.11924,0.0105,0.029605,,0.1,0.071,0.28,,,1.62,0.17,0.04,0.181,2.96,0.059145,1.8,,,,,,,
2019-03-21T00:00:00,0.233,0.357,0.012907,0.005234,0.08,0.509325,0.956,0.52043,0.11924,0.0105,0.029605,,0.1,0.071,0.28,,,1.62,0.17,0.04,0.181,2.96,0.059145,1.8,,,,,,,
2019-03-22T00:00:00,0.233,0.357,0.012907,0.005234,0.08,0.509325,0.956,0.52043,0.11924,0.0105,0.029605,,0.1,0.071,0.28,,,1.62,0.17,0.04,0.181,2.96,0.059145,1.8,,,,,,,
2019-03-23T00:00:00,0.233,0.357,0.012907,0.005234,0.08,0.509325,0.956,0.52043,0.11924,0.0105,0.029605,,0.1,0.071,0.28,,,1.62,0.17,0.04,0.181,2.96,0.059145,1.8,,,,,,,
2019-03-24T00:00:00,0.233,0.357,0.012907,0.005234,0.08,0.509325,0.956,0.52043,0.13479,0.0105,0.029605,,0.1,0.071,0.28,,,1.62,0.17,0.04,0.181,2.96,0.059145,1.8,,,,,,,
2019-03-25T00:00:00,0.146,0.349,0.018402,0.007477,0.08,0.550078,0.469,0.44236,0.13479,0.0105,0.026494,,0.1,0.039,0.56,,,1.3,0.11,0.05,0.304,1.25,0.426989,1.62,,,,,,,
2019-03-26T00:00:00,0.146,0.349,0.018402,0.007477,0.08,0.550078,0.469,0.44236,0.13479,0.0105,0.026494,,0.1,0.039,0.56,,,1.3,0.11,0.05,0.304,1.25,0.426989,1.62,,,,,,,
2019-03-27T00:00:00,0.146,0.349,0.018402,0.007477,0.08,0.550078,0.469,0.44236,0.13479,0.0105,0.026494,,0.1,0.039,0.56,,,1.3,0.11,0.05,0.304,1.25,0.426989,1.62,,,,,,,
2019-03-28T00:00:00,0.146,0.349,0.018402,0.007477,0.08,0.550078,0.469,0.44236,0.13479,0.0105,0.026494,,0.1,0.039,0.56,,,1.3,0.11,0.05,0.304,1.25,0.426989,1.62,,,,,,,
2019-03-29T00:00:00,0.146,0.349,0.018402,0.007477,0.08,0.550078,0.469,0.44236,0.13479,0.0105,0.026494,,0.1,0.039,0.56,,,1.3,0.11,0.05,0.304,1.25,0.426989,1.62,,,,,,,
2019-03-30T00:00:00,0.146,0.349,0.018402,0.007477,0.08,0.550078,0.469,0.44236,0.13479,0.0105,0.026494,,0.1,0.039,0.56,,,1.3,0.11,0.05,0.304,1.25,0.426989,1.62,,,,,,,
2019-03-31T00:00:00,0.146,0.349,0.018402,0.007477,0.08,0.550078,0.469,0.44236,0.01089,0.0105,0.026494,,0.1,0.039,0.56,,,1.3,0.11,0.05,0.304,1.25,0.426989,1.62,,,,,,,
2019-04-01T00:00:00,0.245,0.313,0.043388,0.009516,0.04,0.571922,0.47,0.16133,0.01089,0.0105,0.019289,,0.1,0.12,0.64,,,0.31,0.12,0.04,,4.76,0.035902,0.4,,,,,,,
2019-04-02T00:00:00,0.245,0.313,0.043388,0.009516,0.04,0.571922,0.47,0.16133,0.01089,0.0105,0.019289,,0.1,0.12,0.64,,,0.31,0.12,0.04,,4.76,0.035902,0.4,,,,,,,
2019-04-03T00:00:00,0.245,0.313,0.043388,0.009516,0.04,0.571922,0.47,0.16133,0.01089,0.0105,0.019289,,0.1,0.12,0.64,,,0.31,0.12,0.04,,4.76,0.035902,0.4,,,,,,,
2019-04-04T00:00:00,0.245,0.313,0.043388,0.009516,0.04,0.571922,0.47,0.16133,0.01089,0.0105,0.019289,,0.1,0.12,0.64,,,0.31,0.12,0.04,,4.76,0.035902,0.4,,,,,,,
2019-04-05T00:00:00,0.245,0.313,0.043388,0.009516,0.04,0.571922,0.47,0.16133,0.01089,0.0105,0.019289,,0.1,0.12,0.64,,,0.31,0.12,0.04,,4.76,0.035902,0.4,,,,,,,
2019-04-06T00:00:00,0.245,0.313,0.043388,0.009516,0.04,0.571922,0.47,0.16133,0.01089,0.0105,0.019289,,0.1,0.12,0.64,,,0.31,0.12,0.04,,4.76,0.035902,0.4,,,,,,,
2019-04-07T00:00:00,0.245,0.313,0.043388,0.009516,0.04,0.571922,0.47,0.16133,0.0674,0.0105,0.019289,,0.1,0.12,0.64,,,0.31,0.12,0.04,,4.76,0.035902,0.4,,,,,,,
2019-04-08T00:00:00,0.188,0.308,0.017573,0.009969,0.04,0.861532,0.37,0.2472,0.0674,0.0105,0.029504,,0.1,0.044,1.1,,,0.36,0.07,0.03,0.0866,4.95,0.010896,0.07,,,,,,,
2019-04-09T00:00:00,0.188,0.308,0.017573,0.009969,0.04,0.861532,0.37,0.2472,0.0674,0.0105,0.029504,,0.1,0.044,1.1,,,0.36,0.07,0.03,0.0866,4.95,0.010896,0.07,,,,,,,
2019-04-10T00:00:00,0.188,0.308,0.017573,0.009969,0.04,0.861532,0.37,0.2472,0.0674,0.0105,0.029504,,0.1,0.044,1.1,,,0.36,0.07,0.03,0.0866,4.95,0.010896,0.07,,,,,,,
2019-04-11T00:00:00,0.188,0.308,0.017573,0.009969,0.04,0.861532,0.37,0.2472,0.0674,0.0105,0.029504,,0.1,0.044,1.1,,,0.36,0.07,0.03,0.0866,4.95,0.010896,0.07,,,,,,,
2019-04-12T00:00:00,0.188,0.308,0.017573,0.009969,0.04,0.861532,0.37,0.2472,0.0674,0.0105,0.029504,,0.1,0.044,1.1,,,0.36,0.07,0.03,0.0866,4.95,0.010896,0.07,,,,,,,
2019-04-13T00:00:00,0.188,0.308,0.017573,0.009969,0.04,0.861532,0.37,0.2472,0.0674,0.0105,0.029504,,0.1,0.044,1.1,,,0.36,0.07,0.03,0.0866,4.95,0.010896,0.07,,,,,,,
2019-04-14T00:00:00,0.188,0.308,0.017573,0.009969,0.04,0.861532,0.37,0.2472,0.08295,0.0105,0.029504,,0.1,0.044,1.1,,,0.36,0.07,0.03,0.0866,4.95,0.010896,0.07,,,,,,,
2019-04-15T00:00:00,0.248,0.259,0.029858,0.007079,0.05,1.029636,0.38,0.25761,0.08295,0.0105,0.0295,,0.1,0.12,0.38,,,0.35,0.09,0.03,,5.94,0.023346,0.3,,,,,,,
2019-04-16T00:00:00,0.248,0.259,0.029858,0.007079,0.05,1.029636,0.38,0.25761,0.08295,0.0105,0.0295,,0.1,0.12,0.38,,,0.35,0.09,0.03,,5.94,0.023346,0.3,,,,,,,
2019-04-17T00:00:00,0.248,0.259,0.029858,0.007079,0.05,1.029636,0.38,0.25761,0.08295,0.0105,0.0295,,0.1,0.12,0.38,,,0.35,0.09,0.03,,5.94,0.023346,0.3,,,,,,,
2019-04-18T00:00:00,0.248,0.259,0.029858,0.007079,0.05,1.029636,0.38,0.25761,0.08295,0.0105,0.0295,,0.1,0.12,0.38,,,0.35,0.09,0.03,,5.94,0.023346,0.3,,,,,,,
2019-04-19T00:00:00,0.248,0.259,0.029858,0.007079,0.05,1.029636,0.38,0.25761,0.08295,0.0105,0.0295,,0.1,0.12,0.38,,,0.35,0.09,0.03,,5.94,0.023346,0.3,,,,,,,
2019-04-20T00:00:00,0.248,0.259,0.029858,0.007079,0.05,1.029636,0.38,0.25761,0.08295,0.0105,0.0295,,0.1,0.12,0.38,,,0.35,0.09,0.03,,5.94,0.023346,0.3,,,,,,,
2019-04-21T00:00:00,0.248,0.259,0.029858,0.007079,0.05,1.029636,0.38,0.25761,0.02177,0.0105,0.0295,,0.1,0.12,0.38,,,0.35,0.09,0.03,,5.94,0.023346,0.3,,,,,,,
2019-04-22T00:00:00,0.093,0.05,0.012907,0.005199,0.01,0.96374,0.06,0.06245,0.02177,0.0105,0.02074,,0.1,0.04,0.65,,,0.084,0.03,0.02,0.0572,2.61,0.023346,0.08,,,,,,,
2019-04-23T00:00:00,0.093,0.05,0.012907,0.005199,0.01,0.96374,0.06,0.06245,0.02177,0.0105,0.02074,,0.1,0.04,0.65,,,0.084,0.03,0.02,0.0572,2.61,0.023346,0.08,,,,,,,
2019-04-24T00:00:00,0.093,0.05,0.012907,0.005199,0.01,0.96374,0.06,0.06245,0.02177,0.0105,0.02074,,0.1,0.04,0.65,,,0.084,0.03,0.02,0.0572,2.61,0.023346,0.08,,,,,,,
2019-04-25T00:00:00,0.093,0.05,0.012907,0.005199,0.01,0.96374,0.06,0.06245,0.02177,0.0105,0.02074,,0.1,0.04,0.65,,,0.084,0.03,0.02,0.0572,2.61,0.023346,0.08,,,,,,,
2019-04-26T00:00:00,0.093,0.05,0.012907,0.005199,0.01,0.96374,0.06,0.06245,0.02177,0.0105,0.02074,,0.1,0.04,0.65,,,0.084,0.03,0.02,0.0572,2.61,0.023346,0.08,,,,,,,
2019-04-27T00:00:00,0.093,0.05,0.012907,0.005199,0.01,0.96374,0.06,0.06245,0.02177,0.0105,0.02074,,0.1,0.04,0.65,,,0.084,0.03,0.02,0.0572,2.61,0.023346,0.08,,,,,,,
2019-04-28T00:00:00,0.093,0.05,0.012907,0.005199,0.01,0.96374,0.06,0.06245,0.01452,0.0105,0.02074,,0.1,0.04,0.65,,,0.084,0.03,0.02,0.0572,2.61,0.023346,0.08,,,,,,,
2019-04-29T00:00:00,0.098,0.101,0.024153,0.0034,0.02,0.298143,0.18,0.10929,0.01452,0.0105,0.022295,,0.1,0.075,0.36,,,0.17,0.03,0.02,,1.15,0.020234,0.14,,,,,,,
2019-04-30T00:00:00,0.098,0.101,0.024153,0.0034,0.02,0.298143,0.18,0.10929,0.01452,0.0105,0.022295,,0.1,0.075,0.36,,,0.17,0.03,0.02,,1.15,0.020234,0.14,,,,,,,
2019-05-01T00:00:00,0.098,0.101,0.024153,0.0034,0.02,0.298143,0.18,0.10929,0.01452,0.0105,0.022295,,0.1,0.075,0.36,,,0.17,0.03,0.02,,1.15,0.020234,0.14,,,,,,,
2019-05-02T00:00:00,0.098,0.101,0.024153,0.0034,0.02,0.298143,0.18,0.10929,0.01452,0.0105,0.022295,,0.1,0.075,0.36,,,0.17,0.03,0.02,,1.15,0.020234,0.14,,,,,,,
2019-05-03T00:00:00,0.098,0.101,0.024153,0.0034,0.02,0.298143,0.18,0.10929,0.01452,0.0105,0.022295,,0.1,0.075,0.36,,,0.17,0.03,0.02,,1.15,0.020234,0.14,,,,,,,
2019-05-04T00:00:00,0.098,0.101,0.024153,0.0034,0.02,0.298143,0.18,0.10929,0.01452,0.0105,0.022295,,0.1,0.075,0.36,,,0.17,0.03,0.02,,1.15,0.020234,0.14,,,,,,,
2019-05-05T00:00:00,0.098,0.101,0.024153,0.0034,0.02,0.298143,0.18,0.10929,0.06739,0.0105,0.022295,,0.1,0.075,0.36,,,0.17,0.03,0.02,,1.15,0.020234,0.14,,,,,,,
2019-05-06T00:00:00,0.103,0.135,0.040893,0.0026,0.04,0.700143,0.23,0.14312,0.06739,0.0105,0.029036,,0.1,0.005,0.49,,,0.26,0.05,0.01,0.106,1.53,0.019715,0.29,,,,,,,
2019-05-07T00:00:00,0.103,0.135,0.040893,0.0026,0.04,0.700143,0.23,0.14312,0.06739,0.0105,0.029036,,0.1,0.005,0.49,,,0.26,0.05,0.01,0.106,1.53,0.019715,0.29,,,,,,,
2019-05-08T00:00:00,0.103,0.135,0.040893,0.0026,0.04,0.700143,0.23,0.14312,0.06739,0.0105,0.029036,,0.1,0.005,0.49,,,0.26,0.05,0.01,0.106,1.53,0.019715,0.29,,,,,,,
2019-05-09T00:00:00,0.103,0.135,0.040893,0.0026,0.04,0.700143,0.23,0.14312,0.06739,0.0105,0.029036,,0.1,0.005,0.49,,,0.26,0.05,0.01,0.106,1.53,0.019715,0.29,,,,,,,
2019-05-10T00:00:00,0.103,0.135,0.040893,0.0026,0.04,0.700143,0.23,0.14312,0.06739,0.0105,0.029036,,0.1,,0.49,,,0.26,0.05,0.01,0.106,1.53,0.019715,0.29,,,,,,,
2019-05-11T00:00:00,0.103,0.135,0.040893,,0.04,0.700143,0.23,0.14312,0.06739,0.0105,0.029036,,0.1,0.005,0.49,,,0.26,0.05,0.01,0.106,1.53,0.019715,0.29,,,,,,,
2019-05-12T00:00:00,0.103,0.135,0.040893,,0.04,0.700143,0.23,0.14312,0.00881,0.0105,0.029036,,0.1,0.005,0.49,,,0.26,0.05,0.01,0.106,1.53,0.019715,0.29,,,,,,,
2019-05-13T00:00:00,0.055,0.14,0.013477,,0.03,0.533104,0.23,0.1197,0.00881,0.0105,0.019703,,0.1,0.005,0.36,,,0.17,0.02,0.01,,2.21,0.018677,0.06,,,,,,,
2019-05-14T00:00:00,0.055,0.14,0.013477,0.0026,0.03,0.533104,0.23,0.1197,0.00881,0.0105,0.019703,,0.1,0.005,0.36,,,0.17,0.02,0.01,,2.21,0.018677,0.06,,,,,,,
2019-05-15T00:00:00,0.055,0.14,0.013477,0.0026,0.03,0.533104,0.23,0.1197,0.00881,0.0105,0.019703,,0.1,0.005,0.36,,,0.17,0.02,0.01,,2.21,0.018677,0.06,,,,,,,
2019-05-16T00:00:00,0.055,0.14,0.013477,0.0026,0.03,0.533104,0.23,0.1197,0.00881,0.0105,0.019703,,0.1,0.005,0.36,,,0.17,0.02,0.01,,2.21,0.018677,0.06,,,,,,,
2019-05-17T00:00:00,0.055,0.14,0.013477,0.0026,0.03,0.533104,0.23,0.1197,0.00881,0.0105,0.019703,,0.1,0.005,0.36,,,0.17,0.02,0.01,,2.21,0.018677,0.06,,,,,,,
2019-05-18T00:00:00,0.055,0.14,0.013477,0.0026,0.03,0.533104,0.23,0.1197,0.00881,0.0105,0.019703,,0.1,0.005,0.36,,,0.17,0.02,0.01,,2.21,0.018677,0.06,,,,,,,
2019-05-19T00:00:00,0.055,0.14,0.013477,0.0026,0.03,0.533104,0.23,0.1197,0.00518,0.0105,0.019703,,0.1,0.005,0.36,,,0.17,0.02,0.01,,2.21,0.018677,0.06,,,,,,,
2019-05-20T00:00:00,0.025,0.05,0.008553,0.0047,0.02,0.266364,0.04,0.06766,0.00518,0.0105,0.017111,,0.1,0.005,0.24,,,0.11,0.01,0.008,0.0168,1.13,0.018677,0.04,,,,,,,
2019-05-21T00:00:00,0.025,0.05,0.008553,0.0047,0.02,0.266364,0.04,0.06766,0.00518,0.0105,0.017111,,0.1,0.005,0.24,,,0.11,0.01,0.008,0.0168,1.13,0.018677,0.04,,,,,,,
2019-05-22T00:00:00,0.025,0.05,0.008553,0.0047,0.02,0.266364,0.04,0.06766,0.00518,0.0105,0.017111,,0.1,0.005,0.24,,,0.11,0.01,0.008,0.0168,1.13,0.018677,0.04,,,,,,,
