Time,DsOsieczow21-BaA(PM10)-24g,DsWrocWybCon-BaA(PM10)-24g,KpCiechTezni-BaA(PM10)-24g,KpZielBoryTu-BaA(PM10)-24g,LbLubSliwins-BaA(PM10)-24g,LdLodzLegion-BaA(PM10)-24g,LuZielKrotka-BaA(PM10)-24g,MpKrakBujaka-BaA(PM10)-24g,MzWarAKrzywo-BaA(PM10)-24g,OpOpoleOsAKr-BaA(PM10)-24g,PdBialWaszyn-BaA(PM10)-24g,PdSuwPulaski-BaA(PM10)-24g,PkJasloSikor-BaA(PM10)-24g,PmGdaLecz08m-BaA(PM10)-24g,PmKosTargo12-BaA(PM10)-24g,PmWejhPlWejh-BaA(PM10)-24g,SkKielJagiel-BaA(PM10)-24g,SlKatoKossut-BaA(PM10)-24g,WmOlsPuszkin-BaA(PM10)-24g,WmPuszczaBor-BaA(PM10)-24g,WpPilaKusoci-BaA(PM10)-24g,ZpSzczAndr01-BaA(PM10)-24g,PdSuwPulaskp-BaA(PM10)-24g,SkKielTargow-BaA(PM10)-24g,PkRzeszRejta-BaA(PM10)-24g,KpNaklWawrzy-BaA(PM10)-24g,PmGdaLeczk81-BaA(PM10)-24g,ZpSzczAndrze-BaA(PM10)-24g,PmGdaLeczkow-BaA(PM10)-24g,PdBialPPiech-BaA(PM10)-24g,WpPoznSzyman-BaA(PM10)-24g
2022-02-17T00:00:00,0.5,1.14,,0.374849,0.86,1.5,0.614,5.01,1.23,,0.71,,,,,,,3.11,1.07,,0.758,,,6.096097,0.88,2.569606,,0.15,0.41,,
2022-02-18T00:00:00,0.5,1.14,,0.374849,0.86,1.5,0.614,5.01,1.23,,0.71,,,,,,,3.11,1.07,1.47,0.758,,,6.096097,0.88,2.569606,,0.15,0.41,,
2022-02-19T00:00:00,0.5,1.14,,,0.86,1.5,0.614,5.01,1.23,,0.71,,,,,,,3.11,1.07,1.47,0.758,,,6.096097,0.88,2.569606,,0.15,0.41,,
2022-02-20T00:00:00,0.5,1.14,,,0.86,1.5,0.614,5.01,1.23,,0.71,,,,,,,3.11,1.07,1.47,0.758,,,6.096097,0.88,2.569606,,0.15,0.41,,
2022-02-21T00:00:00,0.5,1.26,,,2.25,1.82,0.773,3.64,1.22,,0.85,,,,,,,4.35,0.58,0.46,1.14,,,9.784562,4.36,3.161569,,1.01,0.62,,
2022-02-22T00:00:00,0.5,1.26,,,2.25,1.82,0.773,3.64,1.22,,0.85,,,,,,,4.35,0.58,0.46,1.14,,,9.784562,4.36,3.161569,,1.01,0.62,,
2022-02-23T00:00:00,0.71,1.26,,0.325266,2.25,1.82,0.773,3.64,1.22,,0.85,,,,,,,4.35,0.58,0.46,1.14,,,9.784562,4.36,3.161569,,1.01,0.62,,
2022-02-24T00:00:00,0.71,1.26,,0.325266,2.25,1.82,0.773,3.64,1.22,,0.85,,,,,,,4.35,0.58,0.46,1.14,,,9.784562,4.36,3.161569,,1.01,0.62,,
2022-02-25T00:00:00,0.71,1.26,,0.325266,2.25,1.82,0.773,3.64,1.22,,0.85,,,,,,,4.35,0.58,0.46,1.14,,,9.784562,4.36,3.161569,,1.01,0.62,,
2022-02-26T00:00:00,0.71,1.26,,0.325266,2.25,1.82,0.773,3.64,1.22,,0.85,,,,,,,4.35,0.58,0.46,1.14,,,9.784562,4.36,3.161569,,1.01,0.62,,
2022-02-27T00:00:00,0.71,1.26,,0.325266,2.25,1.82,0.773,3.64,1.22,,0.85,,,,,,,4.35,0.58,0.46,1.14,,,9.784562,4.36,3.161569,,1.01,0.62,,
2022-02-28T00:00:00,0.71,,,0.47929,2.32,2.44,1.38,9.54,2.8,,1.89,,,,,,,7.93,3.53,0.35,6.34,,,7.940578,6.13,7.051595,,3.65,3.02,,
2022-03-01T00:00:00,0.71,,,0.47929,2.32,2.44,1.38,9.54,2.8,,1.89,,,,,,,7.93,3.53,0.35,6.34,,,7.940578,6.14,7.051595,,3.65,3.02,,
2022-03-02T00:00:00,1.9,,,0.47929,2.32,2.44,1.38,9.54,2.8,,1.89,,,,,,,7.93,3.53,0.35,6.34,,,7.940578,6.13,7.051595,,3.65,3.02,,
2022-03-03T00:00:00,1.9,,,0.47929,2.32,2.44,1.38,9.54,2.8,,1.89,,,,,,,7.93,3.53,0.35,6.34,,,7.940578,6.13,7.051595,,3.65,3.02,,
2022-03-04T00:00:00,1.9,,,0.47929,2.32,2.44,1.38,9.54,2.8,,1.89,,,,,,,7.93,3.53,0.35,6.34,,,7.940578,6.13,7.051595,,3.65,3.02,,
2022-03-05T00:00:00,1.9,,,0.47929,2.32,2.44,1.38,9.54,2.8,,1.89,,,,,,,7.93,3.53,0.35,6.34,,,7.940578,6.13,7.051595,,3.65,3.02,,
2022-03-06T00:00:00,1.9,,,0.47929,2.32,2.44,1.38,9.54,2.8,,1.89,,,,,,,7.93,3.53,0.35,6.34,,,7.940578,6.13,7.051595,,3.65,3.02,,
2022-03-07T00:00:00,1.9,,,0.389179,5.27,2.52,1.36,6.77,1.79,,3.2,,,,,,,6.48,2.02,0.63,1.78,,,7.52899,5.26,4.658755,,2.54,2.94,,
2022-03-08T00:00:00,1.9,,,0.389179,5.27,2.52,1.36,6.77,1.79,,3.2,,,,,,,6.48,2.02,0.63,1.78,,,7.52899,5.26,4.658755,,2.54,2.94,,
2022-03-09T00:00:00,3.27,,,0.389179,5.27,2.52,1.36,6.77,1.79,,3.2,,,,,,,6.48,2.02,0.63,1.78,,,7.52899,5.26,4.658755,,2.54,2.94,,
2022-03-10T00:00:00,3.27,,,0.389179,5.27,2.52,1.36,6.77,1.79,,3.2,,,,,,,6.48,2.02,0.63,1.78,,,7.52899,5.26,4.658755,,2.54,2.94,,
2022-03-11T00:00:00,3.27,,,0.389179,5.27,2.52,1.36,6.77,1.79,,3.2,,,,,,,6.48,2.02,0.63,1.78,,,7.52899,,4.658755,,2.54,2.94,,
2022-03-12T00:00:00,3.27,,,0.389179,5.27,2.52,1.36,6.77,1.79,,3.2,,,,,,,6.48,2.02,0.63,1.78,,,7.52899,5.26,4.658755,,2.54,2.94,,
2022-03-13T00:00:00,3.27,,,0.389179,5.27,2.52,1.36,6.77,1.79,,3.2,,,,,,,6.48,2.02,0.63,1.78,,,7.52899,5.26,4.658755,,2.54,2.94,,
2022-03-14T00:00:00,3.27,1.93,,0.36233,3.49,1.81,1.13,5.72,0.62,,,,,,,,,5.29,1.43,0.59,2.59,,,7.936115,4.35,5.652397,,1.17,1.01,,
2022-03-15T00:00:00,3.27,1.93,,0.36233,3.49,1.81,1.13,5.72,0.62,,2.4,,,,,,,5.29,1.43,0.59,2.59,,,7.936115,4.35,5.652397,,1.17,1.01,,
2022-03-16T00:00:00,2.15,1.93,,0.36233,3.49,1.81,1.13,5.72,0.62,,2.4,,,,,,,5.29,1.43,0.59,2.59,,,7.936115,4.35,5.652397,,1.17,1.01,,
2022-03-17T00:00:00,2.15,1.93,,0.36233,3.49,1.81,1.13,5.72,0.62,,2.4,,,,,,,5.29,1.43,0.59,2.59,,,7.936115,4.35,5.652397,,1.17,1.01,,
2022-03-18T00:00:00,2.15,1.93,,0.36233,3.49,1.81,1.13,5.72,0.62,,2.4,,,,,,,5.29,1.43,0.59,2.59,,,7.936115,4.35,5.652397,,1.17,1.01,,
2022-03-19T00:00:00,2.15,1.93,,0.36233,3.49,1.81,1.13,5.72,0.62,,2.4,,,,,,,5.29,1.43,0.59,2.59,,,7.936115,4.35,5.652397,,1.17,1.01,,
2022-03-20T00:00:00,2.15,1.93,,0.36233,3.49,1.81,1.13,5.72,0.62,,2.4,,,,,,,5.29,1.43,0.59,2.59,,,7.936115,4.35,5.652397,,1.17,1.01,,
2022-03-21T00:00:00,2.15,2.63,,0.405117,3.49,1.46,0.61,5.78,1.12,,0.75,,,,,,,6.48,0.83,0.18,1.85,,,10.221376,8.11,3.43706,,1.89,2.48,,
2022-03-22T00:00:00,2.15,2.63,,0.405117,3.49,1.46,0.61,5.78,1.12,,0.75,,,,,,,6.48,0.83,0.18,1.85,,,10.221376,8.11,3.43706,,1.89,2.48,,
2022-03-23T00:00:00,2.96,2.63,,0.405117,3.49,1.46,0.61,5.78,1.12,,0.75,,,,,,,6.48,0.83,0.18,1.85,,,10.221376,8.11,3.43706,,1.89,2.48,,
2022-03-24T00:00:00,2.96,2.63,,0.405117,3.49,1.46,0.61,5.78,1.12,,0.75,,,,,,,6.48,0.83,0.18,1.85,,,10.221376,8.11,3.43706,,1.89,2.48,,
2022-03-25T00:00:00,2.96,2.63,,0.405117,3.49,1.46,0.61,5.78,1.12,,0.75,,,,,,,6.48,0.83,0.18,1.85,,,10.221376,,3.43706,,1.89,2.48,,
2022-03-26T00:00:00,2.96,2.63,,0.405117,3.49,1.46,0.61,5.78,1.12,,0.75,,,,,,,6.48,0.83,0.18,1.85,,,10.221376,8.11,3.43706,,1.89,2.48,,
2022-03-27T00:00:00,2.96,2.63,,0.405117,3.49,1.46,0.61,5.78,1.12,,0.75,,,,,,,6.48,0.83,0.18,1.85,,,10.221376,8.11,3.43706,,1.89,2.48,,
2022-03-28T00:00:00,2.96,0.77,,0.115095,0.74,0.57,0.297,1.62,1.05,,0.29,,,,,,,2.8,0.5,0.14,0.262,,,3.300292,0.59,1.651745,,0.23,0.24,,
2022-03-29T00:00:00,2.96,0.77,,0.115095,0.74,0.57,0.297,1.62,1.05,,0.29,,,,,,,2.8,0.5,0.14,0.262,,,3.300292,0.59,1.651745,,0.23,0.24,,
2022-03-30T00:00:00,1.01,0.77,,0.115095,0.74,0.57,0.297,1.62,1.05,,0.29,,,,,,,2.8,0.5,0.14,0.262,,,3.300292,0.59,1.651745,,0.23,0.24,,
2022-03-31T00:00:00,1.01,0.77,,0.115095,0.74,0.57,0.297,1.62,1.05,,0.29,,,,,,,2.8,0.5,0.14,0.262,,,3.300292,0.59,1.651745,,0.23,0.24,,
2022-04-01T00:00:00,1.01,0.77,,0.115095,0.74,0.57,0.297,1.62,1.05,,0.29,,,,,,,2.8,0.5,0.14,0.262,,,3.300292,0.59,1.651745,,0.23,0.24,,
2022-04-02T00:00:00,1.01,0.77,,0.115095,0.74,0.57,0.297,1.62,1.05,,0.29,,,,,,,2.8,0.5,0.14,0.262,,,3.300292,0.59,1.651745,,0.23,0.24,,
2022-04-03T00:00:00,1.01,0.77,,0.115095,0.74,0.57,0.297,1.62,1.05,,0.29,,,,,,,2.8,0.5,0.14,0.262,,,3.300292,0.59,1.651745,,0.23,0.24,,
2022-04-04T00:00:00,0.15,0.44,,0.05,0.14,0.69,0.203,1.0,0.72,,0.53,,,,,,,2.07,0.23,0.24,0.274,,,1.263422,0.74,1.337226,,0.07,0.11,,
2022-04-05T00:00:00,0.15,0.44,,0.05,0.14,0.69,0.203,1.0,0.72,,0.53,,,,,,,2.07,0.23,0.24,0.274,,,1.263422,0.74,1.337226,,0.07,0.11,,
2022-04-06T00:00:00,0.15,0.44,,0.05,0.14,0.69,0.203,1.0,0.72,,0.53,,,,,,,2.07,0.23,0.24,0.274,,,1.263422,0.74,1.337226,,0.07,0.11,,
2022-04-07T00:00:00,0.15,0.44,,0.05,0.14,0.69,0.203,1.0,0.72,,0.53,,,,,,,2.07,0.23,0.24,0.274,,,1.263422,0.74,1.337226,,0.07,0.11,,
2022-04-08T00:00:00,0.15,0.44,,0.05,0.14,0.69,0.203,1.0,0.72,,0.53,,,,,,,2.07,0.23,0.24,0.274,,,1.263422,0.74,1.337226,,0.07,0.11,,
2022-04-09T00:00:00,0.15,0.44,,0.05,0.14,0.69,0.203,1.0,0.72,,0.53,,,,,,,2.07,0.23,0.24,0.274,,,1.263422,0.74,1.337226,,0.07,0.11,,
2022-04-10T00:00:00,0.15,0.44,,0.05,0.14,0.69,0.203,1.0,0.72,,0.53,,,,,,,2.07,0.23,0.24,0.274,,,1.263422,0.74,1.337226,,0.07,0.11,,
2022-04-11T00:00:00,0.62,1.32,,0.179049,1.48,0.81,0.257,1.1,0.67,,1.08,,,,,,,2.44,0.21,0.12,0.959,,,2.392947,1.81,2.791197,,0.54,0.64,,
2022-04-12T00:00:00,0.62,1.32,,0.179049,1.48,0.81,0.257,1.1,0.67,,1.08,,,,,,,2.44,0.21,0.12,0.959,,,2.392947,1.81,2.791197,,0.54,0.64,,
2022-04-13T00:00:00,0.62,1.32,,0.179049,1.48,0.81,0.257,1.1,0.67,,1.08,,,,,,,2.44,0.21,0.12,0.959,,,2.392947,1.81,2.791197,,0.54,0.64,,
2022-04-14T00:00:00,0.62,1.32,,0.179049,1.48,0.81,0.257,1.1,0.67,,1.08,,,,,,,,0.21,0.12,0.959,,,2.392947,1.81,2.791197,,0.54,0.64,,
2022-04-15T00:00:00,0.62,1.32,,0.179049,1.48,0.81,0.257,1.1,0.67,,1.08,,,,,,,,0.21,0.12,0.959,,,2.392947,1.81,2.791197,,0.54,0.64,,
2022-04-16T00:00:00,0.62,1.32,,0.179049,1.48,0.81,0.257,1.1,0.67,,1.08,,,,,,,,0.21,0.12,0.959,,,2.392947,1.81,2.791197,,0.54,0.64,,
2022-04-17T00:00:00,0.62,1.32,,0.179049,1.48,0.81,0.257,1.1,0.67,,1.08,,,,,,,,0.21,0.12,0.959,,,2.392947,1.81,2.791197,,0.54,0.64,,
2022-04-18T00:00:00,0.48,1.1,,0.104631,0.72,0.62,0.317,1.87,0.26,,0.19,,,,,,,,0.05,0.06,0.242,,,2.031766,0.93,1.685114,,0.31,0.21,,
2022-04-19T00:00:00,0.48,1.1,,0.104631,0.72,0.62,0.317,1.87,0.26,,0.19,,,,,,,,0.05,0.06,0.242,,,2.031766,0.93,1.685114,,0.31,0.21,,
2022-04-20T00:00:00,0.48,1.1,,0.104631,0.72,0.62,0.317,1.87,0.26,,0.19,,,,,,,,0.05,0.06,0.242,,,2.031766,0.93,1.685114,,0.31,0.21,,
2022-04-21T00:00:00,0.48,1.1,,0.104631,0.72,0.62,0.317,1.87,0.26,,0.19,,,,,,,,0.05,0.06,0.242,,,2.031766,0.93,1.685114,,0.31,0.21,,
2022-04-22T00:00:00,0.48,1.1,,0.104631,0.72,0.62,0.317,1.87,0.26,,0.19,,,,,,,,0.05,0.06,0.242,,,2.031766,0.93,1.685114,,0.31,0.21,,
2022-04-23T00:00:00,0.48,1.1,,0.104631,0.72,0.62,0.317,1.87,0.26,,,,,,,,,,0.05,0.06,0.242,,,2.031766,0.93,1.685114,,0.31,0.21,,
2022-04-24T00:00:00,0.48,1.1,,0.104631,0.72,0.62,0.317,1.87,0.26,,0.19,,,,,,,,0.05,0.06,0.242,,,2.031766,0.93,1.685114,,0.31,0.21,,
2022-04-25T00:00:00,0.53,0.73,,0.05,0.45,0.97,0.238,1.2,0.19,,0.37,,,,,,,,0.15,0.07,0.154,,,1.787104,0.65,0.366026,,0.26,0.14,,
2022-04-26T00:00:00,0.53,0.73,,0.05,0.45,0.97,0.238,1.2,0.19,,0.37,,,,,,,2.18,0.15,0.07,0.154,,,1.787104,0.65,0.366026,,0.26,0.14,,
2022-04-27T00:00:00,0.53,0.73,,0.05,0.45,0.97,0.238,1.2,0.19,,0.37,,,,,,,2.18,0.15,0.07,0.154,,,1.787104,0.65,0.366026,,0.26,0.14,,
2022-04-28T00:00:00,0.53,0.73,,0.05,0.45,0.97,0.238,1.2,0.19,,0.37,,,,,,,2.18,0.15,0.07,0.154,,,1.787104,0.65,0.366026,,0.26,0.14,,
2022-04-29T00:00:00,0.53,0.73,,0.05,0.45,0.97,0.238,1.2,0.19,,0.37,,,,,,,2.18,0.15,0.07,0.154,,,1.787104,0.65,0.366026,,0.26,0.14,,
2022-04-30T00:00:00,0.53,0.73,,0.05,0.45,0.97,0.238,1.2,0.19,,0.37,,,,,,,2.18,0.15,0.07,0.154,,,1.787104,0.65,0.366026,,0.26,0.14,,
2022-05-01T00:00:00,0.53,0.73,,0.05,0.45,0.97,0.238,1.2,0.19,,0.37,,,,,,,2.18,0.15,0.07,0.154,,,1.787104,0.65,0.366026,,0.26,0.14,,
2022-05-02T00:00:00,0.11,0.24,,0.05,0.15,0.32,0.0557,0.47,0.5,,0.15,,,,,,,1.09,0.22,0.06,0.145,,,,0.29,0.223056,,0.16,0.12,,
2022-05-03T00:00:00,0.11,0.24,,0.05,0.15,0.32,0.0557,0.47,0.5,,0.15,,,,,,,1.09,0.22,0.06,0.145,,,,0.29,0.223056,,0.16,0.12,,
2022-05-04T00:00:00,0.11,0.24,,0.05,0.15,0.32,0.0557,0.47,0.5,,0.15,,,,,,,1.09,0.22,0.06,0.145,,,,0.29,0.223056,,0.16,0.12,,
2022-05-05T00:00:00,0.11,0.24,,0.05,0.15,0.32,0.0557,0.47,0.5,,0.15,,,,,,,1.09,0.22,0.06,0.145,,,,0.29,0.223056,,0.16,0.12,,
2022-05-06T00:00:00,0.11,0.24,,0.05,0.15,0.32,0.0557,0.47,0.5,,0.15,,,,,,,1.09,0.22,0.06,0.145,,,,0.29,0.223056,,0.16,0.12,,
2022-05-07T00:00:00,0.11,0.24,,0.05,0.15,0.32,0.0557,0.47,0.5,,0.15,,,,,,,1.09,0.22,0.06,0.145,,,,0.29,0.223056,,0.16,0.12,,
2022-05-08T00:00:00,0.11,0.24,,0.05,0.15,0.32,0.0557,0.47,0.5,,0.15,,,,,,,1.09,0.22,0.06,0.145,,,,0.29,0.223056,,0.16,0.12,,
2022-05-09T00:00:00,0.05,0.12,,0.05,0.05,0.28,0.0995,0.24,0.12,,0.05,,,,,,,0.44,0.05,0.05,0.0645,,,0.37,0.05,0.170659,,0.05,0.11,,
2022-05-10T00:00:00,0.05,0.12,,0.05,0.05,0.28,0.0995,0.24,0.12,,0.05,,,,,,,0.44,0.05,0.05,0.0645,,,0.37,0.05,0.170659,,0.05,0.11,,
2022-05-11T00:00:00,0.05,0.12,,0.05,0.05,0.28,0.0995,0.24,0.12,,0.05,,,,,,,0.44,0.05,0.05,0.0645,,,0.368193,0.05,0.170659,,0.05,0.11,,
2022-05-12T00:00:00,0.05,0.12,,0.05,0.05,0.28,0.0995,0.24,0.12,,0.05,,,,,,,0.44,,0.05,0.0645,,,0.368193,0.05,0.170659,,0.05,0.11,,
2022-05-13T00:00:00,0.05,0.12,,0.05,0.05,0.28,0.0995,0.24,0.12,,0.05,,,,,,,0.44,,0.05,0.0645,,,0.368193,0.05,0.170659,,0.05,0.11,,
2022-05-14T00:00:00,0.05,0.12,,0.05,0.05,0.28,0.0995,0.24,0.12,,0.05,,,,,,,0.44,0.05,0.05,0.0645,,,0.368193,0.05,0.170659,,0.05,0.11,,
2022-05-15T00:00:00,0.05,0.12,,0.05,0.05,0.28,0.0995,0.24,0.12,,0.05,,,,,,,0.44,0.05,0.05,0.0645,,,0.368193,0.05,0.170659,,0.05,0.11,,
2022-05-16T00:00:00,0.05,0.17,,0.05,0.05,0.3,0.0566,0.27,0.05,,0.17,,,,,,,0.39,0.05,0.03,0.0597,,,0.337763,0.05,0.175302,,0.07,0.05,,
2022-05-17T00:00:00,0.05,0.17,,0.05,0.05,0.3,0.0566,0.27,0.05,,0.17,,,,,,,0.39,0.05,0.03,0.0597,,,0.337763,0.05,0.175302,,0.07,0.05,,
2022-05-18T00:00:00,0.05,0.17,,0.05,0.05,0.3,0.0566,0.27,0.05,,0.17,,,,,,,0.39,0.05,0.03,0.0597,,,0.337763,0.05,0.175302,,0.07,0.05,,
2022-05-19T00:00:00,0.05,0.17,,0.05,0.05,0.3,0.0566,0.27,0.05,,0.17,,,,,,,0.39,0.05,0.03,0.0597,,,0.337763,0.05,0.175302,,0.07,0.05,,
2022-05-20T00:00:00,0.05,0.17,,0.05,0.05,0.3,0.0566,0.27,0.05,,0.17,,,,,,,0.39,0.05,0.03,0.0597,,,0.337763,0.05,0.175302,,0.07,0.05,,
2022-05-21T00:00:00,0.05,0.17,,,0.05,0.3,0.0566,0.27,0.05,,0.17,,,,,,,0.39,0.05,,0.0597,,,0.337763,0.05,0.175302,,0.07,0.05,,
2022-05-22T00:00:00,0.05,0.17,,,0.05,0.3,0.0566,0.27,0.05,,0.17,,,,,,,0.39,0.05,,0.0597,,,0.337763,0.05,0.175302,,0.07,0.05,,
2022-05-23T00:00:00,0.05,0.05,,,0.05,0.24,0.0341,0.22,0.05,,0.05,,,,,,,0.39,0.05,0.02,0.0378,,,0.306847,0.05,0.127655,,0.025,0.05,,
2022-05-24T00:00:00,0.05,0.05,,,0.05,0.24,0.0341,0.22,0.05,,0.05,,,,,,,0.39,0.05,0.02,0.0378,,,0.306847,0.05,0.127655,,0.025,0.05,,
2022-05-25T00:00:00,0.05,0.05,,0.05,0.05,0.24,0.0341,0.22,0.05,,,,,,,,,0.39,0.05,,0.0378,,,0.306847,0.05,0.127655,,0.025,0.05,,
2022-05-26T00:00:00,0.05,0.05,,0.05,0.05,0.24,0.0341,0.22,0.05,,0.05,,,,,,,0.39,0.05,0.02,0.0378,,,0.306847,0.05,0.127655,,0.025,0.05,,
2022-05-27T00:00:00,0.05,0.05,,0.05,0.05,0.24,0.0341,0.22,0.05,,0.05,,,,,,,0.39,0.05,0.02,0.0378,,,0.306847,0.05,0.127655,,0.025,0.05,,
2022-05-28T00:00:00,0.05,0.05,,0.05,0.05,0.24,0.0341,0.22,0.05,,0.05,,,,,,,0.39,0.05,0.02,0.0378,,,0.306847,0.05,0.127655,,0.025,0.05,,
2022-05-29T00:00:00,0.05,0.05,,0.05,0.05,0.24,0.0341,0.22,0.05,,0.05,,,,,,,0.39,0.05,0.02,0.0378,,,0.306847,0.05,0.127655,,0.025,0.05,,
2022-05-30T00:00:00,0.05,0.05,,0.05,0.05,0.15,0.0261,0.3,0.05,,0.05,,,,,,,0.23,0.05,,0.03,,,0.229481,0.05,0.123192,,0.025,0.05,,
2022-05-31T00:00:00,0.05,0.05,,0.05,0.05,0.15,0.0261,0.3,0.05,,0.05,,,,,,,0.23,0.05,0.03,0.03,,,0.229481,0.05,0.123192,,0.025,0.05,,
2022-06-01T00:00:00,0.05,0.05,,0.05,0.05,0.15,0.0261,0.3,0.05,,0.05,,,,,,,0.23,0.05,0.03,0.03,,,0.229481,0.05,0.123192,,0.025,0.05,,
2022-06-02T00:00:00,0.05,0.05,,0.05,0.05,0.15,0.0261,0.3,0.05,,0.05,,,,,,,0.23,0.05,0.03,0.03,,,0.229481,0.05,0.123192,,0.025,0.05,,
2022-06-03T00:00:00,0.05,0.05,,0.05,0.05,0.15,0.0261,0.3,0.05,,0.05,,,,,,,0.23,0.05,0.03,0.03,,,0.229481,0.05,0.123192,,0.025,0.05,,
2022-06-04T00:00:00,0.05,0.05,,0.05,0.05,0.15,0.0261,0.3,0.05,,0.05,,,,,,,0.23,0.05,0.03,0.03,,,0.229481,0.05,0.123192,,0.025,0.05,,
2022-06-05T00:00:00,0.05,0.05,,0.05,0.05,0.15,0.0261,0.3,0.05,,0.05,,,,,,,0.23,0.05,0.03,0.03,,,0.229481,0.05,0.123192,,0.025,0.05,,
2022-06-06T00:00:00,0.05,0.05,,0.05,0.05,0.12,0.0231,0.18,0.05,,0.05,,,,,,,0.22,0.05,0.02,0.008,,,0.105754,0.05,0.155138,,0.025,0.05,,
2022-06-07T00:00:00,0.05,0.05,,0.05,0.05,0.12,0.0231,0.18,0.05,,0.05,,,,,,,0.22,0.05,0.02,0.008,,,0.105754,0.05,0.155138,,0.025,0.05,,
2022-06-08T00:00:00,0.05,0.05,,0.05,0.05,0.12,0.0231,0.18,0.05,,0.05,,,,,,,,0.05,0.02,0.008,,,0.105754,0.05,0.155138,,0.025,0.05,,
2022-06-09T00:00:00,,0.05,,0.05,0.05,0.12,0.0231,0.18,0.05,,0.05,,,,,,,0.22,0.05,,0.008,,,0.105754,0.05,0.155138,,0.025,0.05,,
2022-06-10T00:00:00,0.05,0.05,,0.05,0.05,0.12,0.0231,0.18,0.05,,0.05,,,,,,,0.22,0.05,,0.008,,,0.105754,0.05,0.155138,,0.025,0.05,,
2022-06-11T00:00:00,0.05,0.05,,0.05,0.05,0.12,0.0231,0.18,0.05,,0.05,,,,,,,0.22,0.05,0.02,0.008,,,0.105754,0.05,0.155138,,0.025,0.05,,
2022-06-12T00:00:00,0.05,0.05,,0.05,0.05,0.12,0.0231,0.18,0.05,,0.05,,,,,,,0.22,0.05,0.02,0.008,,,0.105754,0.05,0.155138,,0.025,0.05,,
2022-06-13T00:00:00,0.05,0.05,,0.05,0.05,0.13,0.0235,0.13,0.05,,0.05,,,,,,,0.23,0.05,0.005,0.008,,,0.156426,0.05,0.05,,0.025,0.05,,
2022-06-14T00:00:00,0.05,0.05,,0.05,0.05,0.13,0.0235,0.13,0.05,,0.05,,,,,,,0.23,,0.005,0.008,,,0.156426,0.05,0.05,,0.025,0.05,,
2022-06-15T00:00:00,0.05,0.05,,0.05,0.05,0.13,0.0235,0.13,0.05,,0.05,,,,,,,0.23,0.05,0.005,0.008,,,0.156426,0.05,0.05,,0.025,0.05,,
2022-06-16T00:00:00,0.05,0.05,,0.05,0.05,0.13,0.0235,0.13,0.05,,0.05,,,,,,,0.23,0.05,0.005,0.008,,,0.156426,0.05,0.05,,0.025,0.05,,
2022-06-17T00:00:00,0.05,0.05,,0.05,0.05,0.13,0.0235,0.13,0.05,,0.05,,,,,,,0.23,0.05,0.005,0.008,,,0.156426,0.05,0.05,,0.025,0.05,,
2022-06-18T00:00:00,0.05,0.05,,0.05,0.05,0.13,0.0235,0.13,0.05,,0.05,,,,,,,0.23,0.05,0.005,0.008,,,0.156426,0.05,0.05,,0.025,0.05,,
2022-06-19T00:00:00,0.05,0.05,,0.05,0.05,0.13,0.0235,0.13,,,0.05,,,,,,,0.23,0.05,0.005,0.008,,,0.16,,0.05,,0.025,0.05,,
2022-06-20T00:00:00,0.05,0.05,,0.05,0.05,0.19,0.0261,0.16,0.05,,0.05,,,,,,,0.19,0.05,0.01,0.008,,,0.05,0.05,0.05,,0.025,0.05,,
2022-06-21T00:00:00,0.05,0.05,,0.05,0.05,0.19,0.0261,0.16,0.05,,0.05,,,,,,,0.19,0.05,0.01,0.008,,,0.05,0.05,0.05,,0.025,0.05,,
2022-06-22T00:00:00,0.05,0.05,,0.05,0.05,0.19,0.0261,0.16,0.05,,0.05,,,,,,,0.19,0.05,0.01,0.008,,,0.05,0.05,0.05,,0.025,0.05,,
2022-06-23T00:00:00,0.05,0.05,,0.05,0.05,0.19,0.0261,0.16,0.05,,0.05,,,,,,,0.19,0.05,0.01,0.008,,,0.05,0.05,0.05,,0.025,0.05,,
2022-06-24T00:00:00,0.05,0.05,,0.05,0.05,0.19,0.0261,0.16,0.05,,0.05,,,,,,,0.19,0.05,0.01,0.008,,,0.05,0.05,0.05,,0.025,0.05,,
2022-06-25T00:00:00,0.05,0.05,,0.05,0.05,0.19,0.0261,0.16,,,0.05,,,,,,,0.19,0.05,0.01,0.008,,,0.05,0.05,0.05,,0.025,0.05,,
2022-06-26T00:00:00,0.05,0.05,,0.05,0.05,0.19,0.0261,0.16,,,0.05,,,,,,,0.19,0.05,0.01,0.008,,,0.05,0.05,0.05,,0.025,0.05,,
2022-06-27T00:00:00,0.05,0.05,,0.05,0.05,0.1,0.017,0.14,,,0.05,,,,,,,0.17,0.05,0.004,0.0195,,,0.05,0.05,0.05,,0.025,0.05,,
2022-06-28T00:00:00,0.05,0.05,,0.05,0.05,0.1,0.017,0.14,,,0.05,,,,,,,0.17,0.05,0.004,0.0195,,,0.05,0.05,0.05,,0.025,0.05,,
2022-06-29T00:00:00,0.05,0.05,,0.05,0.05,0.1,0.017,0.14,,,0.05,,,,,,,0.17,0.05,0.004,0.0195,,,0.05,0.05,0.05,,0.025,0.05,,
2022-06-30T00:00:00,0.05,0.05,,0.05,0.05,0.1,0.017,0.14,,,0.05,,,,,,,0.17,0.05,0.004,,,,0.05,0.05,0.05,,0.025,0.05,,
