Time,DsGlogWiStwo-Cd(PM10)-24g,DsJelGorSoko-Cd(PM10)-24g,DsLegAlRzecz-Cd(PM10)-24g,DsNowRudSreb-Cd(PM10)-24g,DsOlawZolnAK-Cd(PM10)-24g,DsOsieczow21-Cd(PM10)-24g,DsPolKasztan-Cd(PM10)-24g,DsSzczaKolej-Cd(PM10)-24g,DsWalbrzWyso-Cd(PM10)-24g,DsWrocWybCon-Cd(PM10)-24g,DsZgorBohGet-Cd(PM10)-24g,KpBrodKochan-Cd(PM10)-24g,KpBydPlPozna-Cd(PM10)-24g,KpCiechTezni-Cd(PM10)-24g,KpGrudSienki-Cd(PM10)-24g,KpInowSolank-Cd(PM10)-24g,KpKoniczynka-Cd(PM10)-24g,KpNaklSkargi-Cd(PM10)-24g,KpToruDziewu-Cd(PM10)-24g,KpWloclOkrze-Cd(PM10)-24g,KpZielBoryTu-Cd(PM10)-24g,LbLubSliwins-Cd(PM10)-24g,LbZamoHrubie-Cd(PM10)-24g,LdLodzLegion-Cd(PM10)-24g,LdLodzRudzka-Cd(PM10)-24g,LdPabiKilins-Cd(PM10)-24g,LdPioTrKraPr-Cd(PM10)-24g,LdSieraPolna-Cd(PM10)-24g,LdSkierKonop-Cd(PM10)-24g,LuGorzKosGdy-Cd(PM10)-24g,LuGorzPilsud-Cd(PM10)-24g,LuSulecDudka-Cd(PM10)-24g,LuWsKaziWiel-Cd(PM10)-24g,LuZarySzyman-Cd(PM10)-24g,LuZielKrotka-Cd(PM10)-24g,MpKrakBujaka-Cd(PM10)-24g,MpKrakBulwar-Cd(PM10)-24g,MpKrakWadow-Cd(PM10)-24g,MpNoSaczNadb-Cd(PM10)-24g,MpTarBitStud-Cd(PM10)-24g,MpTrzebOsZWM-Cd(PM10)-24g,MzGutyDuCzer-Cd(PM10)-24g,MzKonJezMos-Cd(PM10)-24g,MzOstroHalle-Cd(PM10)-24g,MzOtwoBrzozo-Cd(PM10)-24g,MzPlocKroJad-Cd(PM10)-24g,MzRad25Czerw-Cd(PM10)-24g,MzSiedKonars-Cd(PM10)-24g,MzWarAKrzywo-Cd(PM10)-24g,MzWarAlNiepo-Cd(PM10)-24g,OpGlubRatusz-Cd(PM10)-24g,OpOpoleOsAKr-Cd(PM10)-24g,PdBialWaszyn-Cd(PM10)-24g,PdSuwPulaski-Cd(PM10)-24g,PkJasloSikor-Cd(PM10)-24g,PkKrosKletow-Cd(PM10)-24g,PkPrzemGrunw-Cd(PM10)-24g,PkRymZdrPark-Cd(PM10)-24g,PkRzeszRejta-Cd(PM10)-24g,PmGdyJozBema-Cd(PM10)-24g,PmKosTargo12-Cd(PM10)-24g,SkKielJagiel-Cd(PM10)-24g,SlBielKossak-Cd(PM10)-24g,SlCzestoBacz-Cd(PM10)-24g,SlGodGliniki-Cd(PM10)-24g,SlKatoKossut-Cd(PM10)-24g,SlPszczBoged-Cd(PM10)-24g,SlRybniBorki-Cd(PM10)-24g,SlTarnoLitew-Cd(PM10)-24g,WmElbBazynsk-Cd(PM10)-24g,WmNiTraugutt-Cd(PM10)-24g,WmOlsPuszkin-Cd(PM10)-24g,WmPuszczaBor-Cd(PM10)-24g,WpKaliSawick-Cd(PM10)-24g,WpNoTomSzpit-Cd(PM10)-24g,WpOstWieWyso-Cd(PM10)-24g,WpPilaKusoci-Cd(PM10)-24g,WpPoznChwial-Cd(PM10)-24g,ZpKoszSpasow-Cd(PM10)-24g,ZpSzczAndr01-Cd(PM10)-24g,ZpSzczec1Maj-Cd(PM10)-24g,ZpWiduBulRyb-Cd(PM10)-24g,KpBydWarszaw-Cd(PM10)-24g,KpWieniZdroj-Cd(PM10)-24g,KpWloclGniaz-Cd(PM10)-24g,OpZdziePiast-Cd(PM10)-24g,PdSuwPulaskp-Cd(PM10)-24g,PkStWolWoPol-Cd(PM10)-24g,PmMalMicki15-Cd(PM10)-24g,SkKielTargow-Cd(PM10)-24g,DsJaworMOB-Cd(PM10)-24g,LuNowaSolMOB-Cd(PM10)-24g,MzMinMazKaziMOB-Cd(PM10)-24g,MzWarBajkowa-Cd(PM10)-24g,MzWarChrosci-Cd(PM10)-24g,OpNysaRodzie-Cd(PM10)-24g,SkStaraZlota-Cd(PM10)-24g,LbBiaPodOrze-Cd(PM10)-24g,LuSmolBytnic-Cd(PM10)-24g,LuSwiebodMOB-Cd(PM10)-24g,OpStrzOpWyszMOB-Cd(PM10)-24g,PkMielPogodn-Cd(PM10)-24g,PmGdaLecz08m-Cd(PM10)-24g,PmLebMalcz16-Cd(PM10)-24g,KpNaklWawrzy-Cd(PM10)-24g,LuGubinAnderMOB-Cd(PM10)-24g,LuNowaSolKos-Cd(PM10)-24g,OpBrzegPoprzMOB-Cd(PM10)-24g,PdSuwPulask2-Cd(PM10)-24g,PmChojPlEmsdMOB-Cd(PM10)-24g,PmGdaLeczk81-Cd(PM10)-24g,SlDabroTysia-Cd(PM10)-24g,WpPoznSpycha-Cd(PM10)-24g,ZpKoszChopin-Cd(PM10)-24g,ZpSzczAndrze-Cd(PM10)-24g,LbChelmPolan-Cd(PM10)-24g,LuZaganKochaMOB-Cd(PM10)-24g,OpKrap3MajaMOB-Cd(PM10)-24g,PmGdaLeczkow-Cd(PM10)-24g,LuMiedzyrMOB-Cd(PM10)-24g,OpKKozBSmial-Cd(PM10)-24g,PdBialPPiech-Cd(PM10)-24g,PdLomSikorsk-Cd(PM10)-24g,PmLebMalczew-Cd(PM10)-24g,WpPleszAlMic-Cd(PM10)-24g
2017-01-11T00:00:00,0.7,0.397,0.57,0.567,0.491,0.265,,0.181,0.233,0.648,0.26,0.7563,0.538783,0.331713,1.1538,0.601327,0.7543,1.150805,0.6657,0.606133,0.325952,0.46,0.48,1.84,1.29,1.03,1.21,1.24,0.91,0.01,0.01,0.01,0.25,0.01,0.19,,1.05,,0.69,1.2,1.22,0.3379,0.5852,0.3791,0.5953,0.5762,1.0255,0.4016,0.5395,0.4877,0.0285,0.1037,0.360252,0.501434,,0.57,1.48,0.47,0.9,,0.38,0.89,0.71,3.91,,1.22,3.33,0.71,2.15,0.79,0.54,0.69,,0.93,0.51,0.95,0.57,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-12T00:00:00,0.7,0.397,0.57,0.567,0.491,0.265,,0.181,0.233,0.648,0.26,0.7563,0.538783,0.331713,1.1538,0.601327,0.7543,1.150805,0.6657,0.606133,0.325952,0.46,0.48,1.84,1.29,1.03,1.21,1.24,0.91,0.01,0.01,0.01,0.25,0.01,0.19,,1.05,,0.69,1.2,1.22,0.3379,0.5852,0.3791,0.5953,0.5762,1.0255,0.4016,0.5395,0.4877,0.0285,0.1037,0.360252,0.501434,0.93,0.57,1.48,0.47,0.9,,0.38,0.89,0.71,3.91,,1.22,3.33,0.71,2.15,0.79,0.54,0.69,0.18,0.93,0.51,0.95,0.57,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-13T00:00:00,0.7,0.397,0.57,0.567,0.491,0.265,,0.181,0.233,0.648,0.26,0.7563,0.538783,0.331713,1.1538,0.601327,0.7543,1.150805,0.6657,0.606133,0.325952,0.46,0.48,1.84,1.29,1.03,1.21,1.24,0.91,0.01,0.01,0.01,0.25,0.01,0.19,,1.05,,0.69,1.2,1.22,0.3379,0.5852,0.3791,0.5953,0.5762,1.0255,0.4016,0.5395,0.4877,0.0285,0.1037,0.360252,0.501434,0.93,0.57,1.48,0.47,0.9,,0.38,0.89,0.71,3.91,,1.22,3.33,0.71,2.15,0.79,0.54,0.69,0.18,0.93,0.51,0.95,0.57,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-14T00:00:00,0.7,0.397,0.57,0.567,0.491,0.265,,0.181,0.233,0.648,0.26,0.7563,0.538783,0.331713,1.1538,0.601327,0.7543,1.150805,0.6657,0.606133,0.325952,0.46,0.48,1.84,1.29,1.03,1.21,1.24,0.91,0.01,0.01,0.01,0.25,0.01,0.19,,1.05,,0.69,,1.22,0.3379,0.5852,0.3791,0.5953,0.5762,1.0255,0.4016,0.5395,0.4877,0.0285,0.1037,0.360252,0.501434,0.93,0.57,1.48,0.47,0.9,,0.38,0.89,0.71,3.91,,1.22,3.33,0.71,2.15,0.79,0.54,0.69,0.18,0.93,0.51,0.95,0.57,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-15T00:00:00,0.7,0.397,0.57,0.567,0.491,0.265,,0.181,0.233,0.648,0.26,0.7563,0.538783,0.331713,1.1538,0.601327,0.7543,1.150805,0.6657,0.606133,0.325952,0.46,0.48,1.84,1.29,1.03,1.21,1.24,0.91,0.01,0.01,0.01,0.25,0.01,0.19,,1.05,,0.69,,1.22,0.3379,0.5852,0.3791,0.5953,0.5762,1.0255,0.4016,0.5395,0.4877,0.0285,0.1037,0.360252,0.501434,0.93,0.57,1.48,0.47,0.9,,0.38,0.89,0.71,3.91,,1.22,3.33,0.71,2.15,0.79,0.54,0.69,0.18,0.93,0.51,0.95,0.57,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16T00:00:00,0.648,0.72,0.674,0.774,0.749,0.55,,0.855,0.752,0.907,0.645,0.3604,0.808188,0.461407,1.2611,0.430265,0.4205,0.844985,0.4318,1.34223,0.179248,0.49,0.45,1.5,0.96,0.84,1.54,0.63,0.78,0.01,0.01,0.01,0.12,0.01,1.22,,0.88,,0.77,,0.9,0.3038,0.5746,0.3668,0.7173,0.3929,0.9812,0.6322,0.5422,0.5149,0.9056,1.8013,0.496288,0.28762,0.81,0.76,0.64,0.52,0.84,,0.77,1.19,1.09,1.12,,1.8,1.44,2.32,4.87,0.84,0.53,0.32,0.15,0.96,0.57,1.09,0.46,0.666,0.28,0.243,0.286,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-17T00:00:00,0.648,0.72,0.674,0.774,0.749,0.55,0.635,0.855,0.752,0.907,0.645,0.3604,0.808188,0.461407,1.2611,0.430265,0.4205,0.844985,0.4318,1.34223,0.179248,0.49,0.45,1.5,0.96,0.84,1.54,0.63,0.78,0.01,0.01,0.01,0.12,0.01,1.22,,0.88,,0.77,0.76,0.9,0.3038,0.5746,0.3668,0.7173,0.3929,0.9812,0.6322,0.5422,0.5149,0.9056,1.8013,0.496288,0.28762,0.81,0.76,0.64,0.52,0.84,,0.77,1.19,1.09,1.12,,1.8,1.44,2.32,4.87,0.84,0.53,0.32,0.15,0.96,0.57,1.09,0.46,0.666,0.28,0.243,0.286,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-18T00:00:00,0.648,0.72,0.674,0.774,0.749,0.55,0.635,0.855,0.752,0.907,0.645,0.3604,0.808188,0.461407,1.2611,0.430265,0.4205,0.844985,0.4318,1.34223,0.179248,0.49,0.45,1.5,0.96,0.84,1.54,0.63,0.78,0.01,0.01,0.01,0.12,0.01,1.22,,0.88,,0.77,0.76,0.9,0.3038,0.5746,0.3668,0.7173,0.3929,0.9812,0.6322,0.5422,0.5149,0.9056,1.8013,0.496288,0.28762,0.81,0.76,0.64,0.52,0.84,,0.77,1.19,1.09,1.12,,1.8,1.44,2.32,4.87,0.84,0.53,0.32,0.15,0.96,0.57,1.09,0.46,0.666,0.28,0.243,0.286,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-19T00:00:00,0.648,0.72,0.674,0.774,0.749,0.55,0.635,0.855,0.752,0.907,0.645,0.3604,0.808188,0.461407,1.2611,0.430265,0.4205,0.844985,0.4318,1.34223,0.179248,0.49,0.45,1.5,0.96,0.84,1.54,0.63,0.78,0.01,0.01,0.01,0.12,0.01,1.22,,0.88,,0.77,0.76,0.9,0.3038,0.5746,0.3668,0.7173,0.3929,0.9812,0.6322,0.5422,0.5149,0.9056,1.8013,0.496288,0.28762,0.81,0.76,0.64,0.52,0.84,,0.77,1.19,1.09,1.12,,1.8,1.44,2.32,4.87,0.84,0.53,0.32,0.15,0.96,0.57,1.09,0.46,0.666,0.28,0.243,0.286,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-20T00:00:00,0.648,,0.674,0.774,0.749,0.55,0.635,0.855,0.752,0.907,0.645,0.3604,0.808188,0.461407,1.2611,0.430265,0.4205,0.844985,0.4318,1.34223,0.179248,0.49,0.45,1.5,0.96,0.84,1.54,0.63,0.78,0.01,0.01,0.01,0.12,0.01,1.22,,0.88,,0.77,0.76,0.9,0.3038,0.5746,0.3668,0.7173,0.3929,0.9812,0.6322,0.5422,0.5149,0.9056,1.8013,0.496288,0.28762,0.81,0.76,0.64,0.52,0.84,,0.77,1.19,1.09,1.12,,1.8,1.44,2.32,4.87,0.84,0.53,0.32,0.15,0.96,0.57,1.09,0.46,0.666,0.28,0.243,0.286,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-21T00:00:00,0.648,0.72,0.674,0.774,0.749,0.55,0.635,0.855,0.752,0.907,0.645,0.3604,0.808188,0.461407,1.2611,0.430265,0.4205,0.844985,0.4318,1.34223,0.179248,0.49,0.45,1.5,0.96,0.84,1.54,0.63,0.78,0.01,0.01,0.01,0.12,0.01,1.22,,0.88,,0.77,0.76,0.9,0.3038,0.5746,0.3668,0.7173,0.3929,0.9812,0.6322,0.5422,0.5149,0.9056,1.8013,0.496288,0.28762,0.81,0.76,0.64,0.52,0.84,,0.77,1.19,1.09,1.12,,1.8,1.44,2.32,4.87,0.84,0.53,0.32,0.15,0.96,0.57,1.09,0.46,0.666,0.28,0.243,0.286,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-22T00:00:00,0.648,,0.674,0.774,0.749,0.55,0.635,0.855,0.752,0.907,0.645,0.3604,0.808188,0.461407,1.2611,0.430265,0.4205,0.844985,0.4318,1.34223,0.179248,0.49,0.45,1.5,0.96,0.84,1.54,0.63,0.78,0.01,0.01,0.01,0.12,0.01,1.22,,0.88,,0.77,0.76,0.9,0.3038,0.5746,0.3668,0.7173,0.3929,0.9812,0.6322,0.5422,0.5149,0.9056,1.8013,0.496288,0.28762,0.81,0.76,0.64,0.52,0.84,,0.77,1.19,1.09,1.12,,1.8,1.44,2.32,4.87,0.84,0.53,0.32,0.15,0.96,0.57,1.09,0.46,0.666,0.28,0.243,0.286,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23T00:00:00,2.1,0.806,1.607,0.877,0.594,0.544,0.829,0.337,0.337,0.752,0.435,0.9861,1.38841,1.09906,1.2798,1.007913,1.168,1.483292,1.1339,1.275047,0.479629,0.63,0.8,1.41,1.63,1.28,1.94,1.3,1.04,0.19,0.51,0.52,0.01,0.21,2.4,3.27,2.78,,1.02,0.79,1.72,0.4251,0.6341,0.4641,1.0058,0.9476,0.8919,0.7049,0.7379,0.7228,0.4411,0.01215,0.447425,0.279007,1.07,1.4,1.12,0.58,1.14,1.01,1.15,1.34,1.44,3.55,,2.24,2.27,1.08,1.25,0.97,0.93,0.66,0.15,0.96,1.12,0.92,0.89,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-24T00:00:00,2.1,0.806,1.607,0.877,0.594,0.544,0.829,0.337,0.337,0.752,0.435,0.9861,1.38841,1.09906,1.2798,1.007913,1.168,1.483292,1.1339,1.275047,0.479629,0.63,0.8,1.41,1.63,1.28,1.94,1.3,1.04,0.19,0.51,0.52,0.01,0.21,2.4,3.27,2.78,,1.02,0.79,1.72,0.4251,0.6341,0.4641,1.0058,0.9476,0.8919,0.7049,0.7379,0.7228,0.4411,0.01215,0.447425,0.279007,1.07,1.4,1.12,0.58,1.14,1.01,1.15,1.34,1.44,3.55,,2.24,2.27,1.08,1.25,0.97,0.93,0.66,0.15,0.96,1.12,0.92,0.89,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-25T00:00:00,2.1,0.806,1.607,0.877,0.594,0.544,0.829,0.337,0.337,0.752,0.435,0.9861,1.38841,1.09906,1.2798,1.007913,1.168,1.483292,1.1339,1.275047,0.479629,0.63,0.8,1.41,1.63,1.28,1.94,1.3,1.04,0.19,0.51,0.52,0.01,0.21,2.4,3.27,2.78,,1.02,0.79,1.72,0.4251,0.6341,0.4641,1.0058,0.9476,0.8919,0.7049,0.7379,0.7228,0.4411,0.01215,0.447425,0.279007,1.07,1.4,1.12,0.58,1.14,1.01,1.15,1.34,1.44,3.55,,2.24,2.27,1.08,1.25,0.97,0.93,0.66,0.15,0.96,1.12,0.92,0.89,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-26T00:00:00,2.1,0.806,1.607,0.877,0.594,0.544,0.829,0.337,0.337,0.752,0.435,0.9861,1.38841,1.09906,1.2798,1.007913,1.168,1.483292,1.1339,1.275047,0.479629,0.63,0.8,1.41,1.63,1.28,1.94,1.3,1.04,0.19,0.51,0.52,0.01,0.21,2.4,3.27,2.78,,1.02,0.79,1.72,0.4251,0.6341,0.4641,1.0058,0.9476,0.8919,0.7049,0.7379,0.7228,0.4411,0.01215,0.447425,0.279007,1.07,1.4,1.12,0.58,1.14,1.01,1.15,1.34,1.44,3.55,,2.24,2.27,1.08,1.25,0.97,0.93,0.66,0.15,0.96,1.12,0.92,0.89,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-27T00:00:00,2.1,0.806,1.607,0.877,0.594,0.544,0.829,0.337,0.337,0.752,0.435,0.9861,1.38841,1.09906,1.2798,1.007913,1.168,1.483292,1.1339,1.275047,0.479629,0.63,0.8,1.41,1.63,1.28,1.94,1.3,1.04,0.19,0.51,0.52,0.01,0.21,2.4,3.27,2.78,,1.02,0.79,1.72,0.4251,0.6341,0.4641,1.0058,0.9476,0.8919,0.7049,0.7379,0.7228,0.4411,0.01215,0.447425,0.279007,,1.4,1.12,0.58,1.14,1.01,1.15,1.34,1.44,3.55,,2.24,2.27,1.08,1.25,0.97,0.93,0.66,0.15,0.96,1.12,0.92,0.89,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-28T00:00:00,2.1,0.806,1.607,0.877,0.594,0.544,0.829,0.337,0.337,0.752,0.435,0.9861,1.38841,1.09906,1.2798,1.007913,1.168,1.483292,1.1339,1.275047,0.479629,0.63,0.8,1.41,1.63,1.28,1.94,1.3,1.04,0.19,0.51,0.52,0.01,0.21,2.4,3.27,2.78,,1.02,0.79,1.72,0.4251,0.6341,0.4641,1.0058,0.9476,0.8919,0.7049,0.7379,0.7228,0.4411,0.01215,0.447425,0.279007,1.07,1.4,1.12,0.58,1.14,1.01,1.15,1.34,1.44,3.55,,2.24,2.27,1.08,1.25,0.97,0.93,0.66,0.15,0.96,1.12,0.92,0.89,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-29T00:00:00,2.1,0.806,1.607,0.877,0.594,0.544,0.829,0.337,0.337,0.752,0.435,0.9861,1.38841,1.09906,1.2798,1.007913,1.168,1.483292,1.1339,1.275047,0.479629,0.63,0.8,1.41,1.63,1.28,1.94,1.3,1.04,0.19,0.51,0.52,0.01,0.21,2.4,3.27,2.78,,1.02,0.79,1.72,0.4251,0.6341,0.4641,1.0058,0.9476,0.8919,0.7049,0.7379,0.7228,0.4411,0.01215,0.447425,0.279007,1.07,1.4,1.12,0.58,1.14,1.01,1.15,1.34,1.44,3.55,,2.24,2.27,1.08,1.25,0.97,0.93,0.66,0.15,0.96,1.12,0.92,0.89,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-30T00:00:00,0.596,0.834,0.908,1.031,1.136,0.781,0.778,0.544,0.57,1.063,0.553,0.8341,0.243542,0.652762,0.9472,0.860561,0.6563,1.019252,0.2143,0.559882,0.514096,0.6,0.56,1.53,1.3,1.12,1.67,1.31,0.92,0.12,0.03,0.3,0.01,0.54,0.64,1.54,1.32,,0.82,0.55,1.22,0.321,0.5417,0.2961,0.5638,0.5311,0.7504,0.5091,0.5087,0.4809,0.0545,1.1715,0.446265,1.142951,0.73,0.48,0.96,0.22,0.48,0.85,0.84,1.19,2.6,2.71,,2.48,1.32,0.97,3.58,0.74,0.84,0.66,0.26,1.2,1.05,0.73,0.83,,0.49,0.553,0.725,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31T00:00:00,0.596,0.834,0.908,1.031,1.136,0.781,0.778,0.544,0.57,1.063,0.553,0.8341,0.243542,0.652762,0.9472,0.860561,0.6563,1.019252,0.2143,0.559882,0.514096,0.6,0.56,1.53,1.3,1.12,1.67,1.31,0.92,0.12,0.03,0.3,0.01,0.54,0.64,1.54,1.32,,0.82,0.55,1.22,0.321,0.5417,0.2961,0.5638,0.5311,0.7504,0.5091,0.5087,0.4809,0.0545,1.1715,0.446265,1.142951,0.73,0.48,0.96,0.22,0.48,0.85,0.84,1.19,2.6,2.71,,2.48,1.32,0.97,3.58,0.74,0.84,0.66,0.26,1.2,1.05,0.73,0.83,,0.49,0.553,0.725,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01T00:00:00,0.596,0.834,0.908,1.031,1.136,0.781,0.778,0.544,0.57,1.063,0.553,0.8341,0.243542,0.652762,0.9472,0.860561,0.6563,1.019252,0.2143,0.559882,0.514096,0.6,0.56,1.53,1.3,1.12,1.67,1.31,0.92,0.12,0.03,0.3,0.01,0.54,0.64,1.54,1.317,,0.82,0.55,1.22,0.321,0.5417,0.2961,0.5638,0.5311,0.7504,0.5091,0.5087,0.4809,0.0545,1.1715,0.446265,1.142951,0.73,0.48,0.96,0.22,0.48,0.85,0.84,1.19,2.6,2.71,0.61,2.48,1.32,0.97,3.58,0.74,0.84,0.66,0.26,1.2,1.05,0.73,0.83,0.749,0.49,0.553,0.725,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-02T00:00:00,0.596,0.834,0.908,1.031,1.136,0.781,0.778,0.544,0.57,1.063,0.553,0.8341,0.243542,0.652762,0.9472,0.860561,0.6563,1.019252,0.2143,0.559882,0.514096,0.6,0.56,1.53,1.3,1.12,1.67,1.31,0.92,0.12,0.03,0.3,0.01,0.54,0.64,1.54,1.317,,0.82,0.55,1.22,0.321,0.5417,0.2961,0.5638,0.5311,0.7504,0.5091,0.5087,0.4809,0.0545,1.1715,0.446265,1.142951,0.73,0.48,0.96,0.22,0.48,0.85,0.84,1.19,2.6,2.71,0.61,2.48,1.32,0.97,3.58,0.74,0.84,0.66,0.26,1.2,1.05,0.73,0.83,0.749,0.49,0.553,0.725,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-03T00:00:00,0.596,0.834,0.908,1.031,1.136,0.781,0.778,0.544,0.57,1.063,0.553,0.8341,0.243542,0.652762,0.9472,0.860561,0.6563,1.019252,0.2143,0.559882,0.514096,0.6,0.56,1.53,1.3,1.12,1.67,1.31,0.92,0.12,0.03,0.3,0.01,0.54,0.64,1.54,1.317,,0.82,0.55,1.22,0.321,0.5417,0.2961,0.5638,0.5311,0.7504,0.5091,0.5087,0.4809,0.0545,1.1715,0.446265,1.142951,0.73,0.48,0.96,0.22,0.48,0.85,0.84,1.19,2.6,2.71,0.61,2.48,1.32,0.97,3.58,0.74,0.84,0.66,0.26,1.2,1.05,0.73,0.83,,0.49,0.553,0.725,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-04T00:00:00,0.596,0.834,0.908,1.031,1.136,0.781,0.778,0.544,0.57,1.063,0.553,0.8341,0.243542,0.652762,0.9472,0.860561,0.6563,1.019252,0.2143,0.559882,0.514096,0.6,0.56,1.53,1.3,1.12,1.67,1.31,0.92,0.12,0.03,0.3,0.01,0.54,0.64,1.54,1.317,,0.82,0.55,1.22,0.321,0.5417,0.2961,0.5638,0.5311,0.7504,0.5091,0.5087,0.4809,0.0545,1.1715,0.446265,1.142951,0.73,0.48,0.96,0.22,0.48,0.85,0.84,1.19,2.6,2.71,0.61,2.48,1.32,0.97,3.58,0.74,0.84,0.66,0.26,1.2,1.05,0.73,0.83,0.749,0.49,0.553,0.725,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-05T00:00:00,0.596,0.834,0.908,1.031,1.136,0.781,0.778,0.544,0.57,1.063,0.553,0.8341,0.243542,0.652762,0.9472,0.860561,0.6563,1.019252,0.2143,0.559882,0.514096,0.6,0.56,1.53,1.3,1.12,1.67,1.31,0.92,0.12,0.03,0.3,0.01,0.54,0.64,1.54,1.317,,0.82,0.55,1.22,0.321,0.5417,0.2961,0.5638,0.5311,0.7504,0.5091,0.5087,0.4809,0.0545,1.1715,0.446265,1.142951,0.73,0.48,0.96,0.22,0.48,0.85,0.84,1.19,2.6,2.71,0.61,2.48,1.32,0.97,3.58,0.74,0.84,0.66,0.26,1.2,1.05,0.73,0.83,0.749,0.49,0.553,0.725,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06T00:00:00,0.492,0.614,0.804,1.057,1.214,0.771,0.518,0.933,0.907,0.7,1.252,0.5405,0.9066,1.212272,0.3512,0.502815,0.3543,0.622042,0.7119,0.181428,0.215294,0.39,0.34,0.95,0.54,0.6,0.58,0.66,0.37,0.61,0.16,0.48,0.43,0.33,0.48,0.48,6.167,0.26,0.68,0.47,0.72,0.2429,0.275,0.2883,0.4825,0.3084,0.3083,0.2695,0.2861,0.2605,0.0882,0.254,0.478054,0.270667,0.62,0.68,0.61,0.57,0.39,0.33,0.58,0.72,1.09,0.64,0.29,0.86,0.83,1.23,4.05,0.34,0.62,0.44,0.25,0.59,0.75,0.67,0.398,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-07T00:00:00,0.492,0.614,0.804,1.057,1.214,0.771,0.518,0.933,0.907,0.7,1.252,0.5405,0.9066,1.212272,0.3512,0.502815,0.3543,0.622042,0.7119,0.181428,0.215294,0.39,0.34,0.95,0.54,0.6,0.58,0.66,0.37,0.61,0.16,0.48,0.43,0.33,0.48,0.48,6.167,0.26,0.68,0.47,0.72,0.2429,0.275,0.2883,0.4825,0.3084,0.3083,0.2695,0.2861,0.2605,0.0882,0.254,0.478054,0.270667,0.62,0.68,0.61,0.57,0.39,0.33,0.58,0.72,1.09,0.64,0.29,0.86,0.83,1.23,4.05,0.34,0.62,0.44,0.25,0.59,0.75,0.67,0.398,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
