Time,DsOsieczow21-BbF(PM10)-24g,DsWrocWybCon-BbF(PM10)-24g,KpCiechTezni-BbF(PM10)-24g,KpZielBoryTu-BbF(PM10)-24g,LbLubSliwins-BbF(PM10)-24g,LdLodzLegion-BbF(PM10)-24g,LuZielKrotka-BbF(PM10)-24g,MpKrakBujaka-BbF(PM10)-24g,MzWarAKrzywo-BbF(PM10)-24g,OpOpoleOsAKr-BbF(PM10)-24g,PdBialWaszyn-BbF(PM10)-24g,PdSuwPulaski-BbF(PM10)-24g,PkJasloSikor-BbF(PM10)-24g,PmGdaLecz08m-BbF(PM10)-24g,PmKosTargo12-BbF(PM10)-24g,PmWejhPlWejh-BbF(PM10)-24g,SkKielJagiel-BbF(PM10)-24g,SlKatoKossut-BbF(PM10)-24g,WmOlsPuszkin-BbF(PM10)-24g,WmPuszczaBor-BbF(PM10)-24g,WpPilaKusoci-BbF(PM10)-24g,ZpSzczAndr01-BbF(PM10)-24g,PdSuwPulaskp-BbF(PM10)-24g,SkKielTargow-BbF(PM10)-24g,PkRzeszRejta-BbF(PM10)-24g,KpNaklWawrzy-BbF(PM10)-24g,PmGdaLeczk81-BbF(PM10)-24g,ZpSzczAndrze-BbF(PM10)-24g,PmGdaLeczkow-BbF(PM10)-24g,PdBialPPiech-BbF(PM10)-24g,WpPoznSzyman-BbF(PM10)-24g
2020-03-03T00:00:00,2.27,3.346,3.151353,1.603212,2.39,3.47,2.05,2.46422,2.40746,3.564,7.512677,,,2.3,,,,6.17,1.88,1.33,2.49,1.87,,8.15,2.12,,,,,,
2020-03-04T00:00:00,2.27,3.346,3.151353,1.603212,2.39,3.47,2.05,2.46422,2.40746,3.564,7.512677,,,2.3,,,,6.17,1.88,1.33,2.49,1.87,,8.15,2.12,,,,,,
2020-03-05T00:00:00,2.27,3.346,3.151353,1.603212,2.39,3.47,2.05,2.46422,2.40746,3.564,7.512677,,,2.3,,,,6.17,1.88,1.33,2.49,1.87,,8.15,2.12,,,,,,
2020-03-06T00:00:00,2.27,3.346,3.151353,1.603212,2.39,3.47,2.05,2.46422,2.40746,3.564,7.512677,,,2.3,,,,6.17,1.88,1.33,2.49,1.87,,8.15,2.12,,,,,,
2020-03-07T00:00:00,2.27,3.346,3.151353,1.603212,2.39,3.47,2.05,2.46422,2.40746,3.564,7.512677,,,2.3,,,,6.17,1.88,,2.49,1.87,,8.15,2.12,,,,,,
2020-03-08T00:00:00,2.27,3.346,3.151353,1.603212,2.39,3.47,2.05,2.46422,2.40746,3.564,7.512677,,,2.3,,,,6.17,1.88,1.33,2.66,1.87,,8.15,2.12,,,,,,
2020-03-09T00:00:00,1.153,2.55,2.871731,1.101331,2.58,2.5,2.88,2.6828,1.71603,2.753,7.258112,,,1.4,,,,5.24,1.09,0.76,2.66,0.88,,7.74,4.35,,,,,,
2020-03-10T00:00:00,1.153,2.55,2.871731,1.101331,2.58,2.5,2.88,2.6828,1.71603,2.753,7.258112,,,1.4,,,,5.24,1.09,,2.66,0.88,,7.74,4.35,,,,,,
2020-03-11T00:00:00,1.153,2.55,2.871731,1.101331,2.58,2.5,2.88,2.6828,1.71603,2.753,7.258112,,,1.4,,,,5.24,1.09,0.76,2.66,0.88,,7.74,4.35,,,,,,
2020-03-12T00:00:00,1.153,2.55,2.871731,1.101331,2.58,2.5,2.88,2.6828,1.71603,2.753,7.258112,,,1.4,,,,5.24,1.09,0.76,2.66,0.88,,7.74,4.35,,,,,,
2020-03-13T00:00:00,1.153,2.55,2.871731,1.101331,2.58,2.5,2.88,2.6828,1.71603,2.753,7.258112,,,1.4,,,,5.24,1.09,0.76,2.66,0.88,,7.74,4.35,,,,,,
2020-03-14T00:00:00,1.153,2.55,2.871731,1.101331,2.58,2.5,2.88,2.6828,1.71603,2.753,7.258112,,,1.4,,,,5.24,1.09,0.76,2.66,0.88,,7.74,4.35,,,,,,
2020-03-15T00:00:00,1.153,2.55,2.871731,1.101331,2.58,2.5,2.88,2.6828,1.71603,2.753,7.258112,,,1.4,,,,5.24,1.09,0.76,,0.88,,7.74,4.35,,,,,,
2020-03-16T00:00:00,1.204,3.901,3.14128,0.679239,3.2,2.44,1.71,2.90919,2.79439,3.248,4.177434,,,1.3,,,,5.65,1.07,0.6,1.39,1.36,,9.42,4.16,,,,,,
2020-03-17T00:00:00,1.204,3.901,3.14128,0.679239,3.2,2.44,1.71,2.90919,2.79439,3.248,4.177434,,,1.3,,,,5.65,1.07,0.6,1.39,1.36,,9.42,4.16,,,,,,
2020-03-18T00:00:00,1.204,3.901,3.14128,0.679239,3.2,2.44,1.71,2.90919,2.79439,3.248,4.177434,,,1.3,,,,5.65,1.07,0.6,1.39,1.36,,9.42,4.16,,,,,,
2020-03-19T00:00:00,1.204,3.901,3.14128,0.679239,3.2,2.44,1.71,2.90919,,3.248,4.177434,,,1.3,,,,5.65,1.07,0.6,1.39,1.36,,9.42,4.16,,,,,,
2020-03-20T00:00:00,1.204,3.901,3.14128,0.679239,3.2,2.44,1.71,2.90919,,3.248,4.177434,,,1.3,,,,5.65,1.07,0.6,1.39,1.36,,9.42,4.16,,,,,,
2020-03-21T00:00:00,1.204,3.901,3.14128,0.679239,3.2,2.44,1.71,2.90919,2.79439,3.248,4.177434,,,1.3,,,,5.65,1.07,0.6,1.39,1.36,,9.42,4.16,,,,,,
2020-03-22T00:00:00,1.204,3.901,3.14128,0.679239,3.2,2.44,1.71,2.90919,2.79439,3.248,4.177434,,,1.3,,,,5.65,1.07,0.6,1.39,1.36,,9.42,4.16,,,,,,
2020-03-23T00:00:00,2.804,4.163,3.607863,1.089828,3.17,2.91,0.56,2.44601,,3.079,5.741838,,,4.1,,,,5.13,1.68,0.57,1.39,3.75,,1.92,3.46,,,,,,
2020-03-24T00:00:00,2.804,4.163,3.607863,1.089828,3.17,2.91,0.56,2.44601,,3.079,5.741838,,,4.1,,,,5.13,1.68,0.57,2.32,3.75,,1.92,3.46,,,,,,
2020-03-25T00:00:00,2.804,4.163,3.607863,1.089828,3.17,2.91,0.56,2.44601,,3.079,5.741838,,,4.1,,,,5.13,1.68,0.57,2.32,3.75,,1.92,3.46,,,,,,
2020-03-26T00:00:00,2.804,4.163,3.607863,1.089828,3.17,2.91,0.56,2.44601,,3.079,5.741838,,,4.1,,,,5.13,1.68,0.57,2.32,3.75,,1.92,3.46,,,,,,
2020-03-27T00:00:00,2.804,4.163,3.607863,1.089828,3.17,2.91,0.56,2.44601,,3.079,5.741838,,,4.1,,,,5.13,1.68,0.57,2.32,3.75,,1.92,3.46,,,,,,
2020-03-28T00:00:00,2.804,4.163,3.607863,1.089828,3.17,2.91,0.56,2.44601,,3.079,5.741838,,,4.1,,,,5.13,1.68,0.57,2.32,3.75,,1.92,3.46,,,,,,
2020-03-29T00:00:00,2.804,4.163,3.607863,1.089828,3.17,2.91,0.56,2.44601,,3.079,5.741838,,,4.1,,,,5.13,1.68,0.57,2.32,3.75,,1.92,3.46,,,,,,
2020-03-30T00:00:00,2.75,2.764,2.322302,0.171024,3.96,2.98,0.71,2.87536,,2.592,3.406263,,,1.2,,,,7.1,0.7,0.34,2.32,0.91,,18.86,3.8,,,,,,
2020-03-31T00:00:00,2.75,2.764,2.322302,0.171024,3.96,2.98,0.71,2.87536,3.0242,2.592,3.406263,,,1.2,,,,7.1,0.7,0.34,2.32,0.91,,18.86,3.8,,,,,,
2020-04-01T00:00:00,2.75,2.764,2.322302,0.171024,3.96,2.98,0.71,2.87536,3.0242,2.592,3.406263,,,1.2,,,,7.1,0.7,0.34,2.05,0.91,,18.86,3.8,,,,,,
2020-04-02T00:00:00,2.75,2.764,2.322302,0.171024,3.96,2.98,0.71,2.87536,3.0242,2.592,3.406263,,,1.2,,,,7.1,0.7,0.34,2.05,0.91,,18.86,3.8,,,,,,
2020-04-03T00:00:00,2.75,2.764,2.322302,0.171024,3.96,2.98,0.71,2.87536,3.0242,2.592,3.406263,,,1.2,,,,7.1,0.7,0.34,2.05,0.91,,18.86,3.8,,,,,,
2020-04-04T00:00:00,2.75,2.764,2.322302,0.171024,3.96,2.98,0.71,2.87536,3.0242,2.592,3.406263,,,1.2,,,,7.1,0.7,0.34,2.05,0.91,,18.86,3.8,,,,,,
2020-04-05T00:00:00,2.75,2.764,2.322302,0.171024,3.96,2.98,0.71,2.87536,3.0242,2.592,3.406263,,,1.8,,,,7.1,0.7,0.34,2.05,0.91,,18.86,3.8,,,,,,
2020-04-06T00:00:00,1.826,2.347,1.684706,0.643143,2.2,1.11,1.56,2.01665,1.01615,3.564,3.46629,,,1.8,,,,2.9,0.4,0.47,2.05,1.11,,5.1,2.69,,,,,,
2020-04-07T00:00:00,1.826,2.347,1.684706,0.643143,2.2,1.11,1.56,2.01665,1.01615,3.564,3.46629,,,1.8,,,,2.9,0.4,0.47,2.05,1.11,,5.1,2.69,,,,,,
2020-04-08T00:00:00,1.826,2.347,1.684706,0.643143,2.2,1.11,1.56,2.01665,1.01615,3.564,3.46629,,,1.8,,,,2.9,0.4,0.47,2.05,1.11,,5.1,2.69,,,,,,
2020-04-09T00:00:00,1.826,2.347,1.684706,0.643143,2.2,1.11,1.56,2.01665,1.01615,3.564,3.46629,,,1.8,,,,2.9,0.4,0.47,2.59,1.11,,5.1,2.69,,,,,,
2020-04-10T00:00:00,1.826,2.347,1.684706,0.643143,2.2,1.11,1.56,2.01665,1.01615,3.564,3.46629,,,1.8,,,,2.9,0.4,,2.59,1.11,,5.1,2.69,,,,,,
2020-04-11T00:00:00,1.826,2.347,1.684706,0.643143,2.2,1.11,1.56,2.01665,1.01615,3.564,3.46629,,,1.8,,,,2.9,0.4,0.47,2.59,1.11,,5.1,2.69,,,,,,
2020-04-12T00:00:00,1.826,2.347,1.684706,0.643143,2.2,1.11,1.56,2.01665,1.01615,3.564,3.46629,,,0.76,,,,2.9,0.4,0.47,2.59,1.11,,5.1,2.69,,,,,,
2020-04-13T00:00:00,0.918,1.549,0.798275,0.294044,1.41,2.09,0.53,1.23601,1.119,1.376,1.367286,,,0.76,,,,2.07,2.15,0.25,2.59,0.62,,2.88,1.57,,,,,,
2020-04-14T00:00:00,0.918,1.549,0.798275,0.294044,1.41,2.09,0.53,1.23601,1.119,1.376,1.367286,,,0.76,,,,2.07,2.15,0.25,2.59,0.62,,2.88,1.57,,,,,,
2020-04-15T00:00:00,0.918,1.549,0.798275,0.294044,1.41,2.09,0.53,1.23601,1.119,1.376,1.367286,,,0.76,,,,2.07,2.15,0.25,2.59,0.62,,2.88,1.57,,,,,,
2020-04-16T00:00:00,0.918,1.549,0.798275,0.294044,1.41,2.09,0.53,1.23601,1.119,1.376,1.367286,,,0.76,,,,2.07,2.15,0.25,2.32,0.62,,2.88,1.57,,,,,,
2020-04-17T00:00:00,0.918,1.549,0.798275,0.294044,1.41,2.09,0.53,1.23601,,1.376,1.367286,,,0.76,,,,2.07,2.15,0.25,2.32,0.62,,2.88,1.57,,,,,,
2020-04-18T00:00:00,0.918,1.549,0.798275,0.294044,1.41,2.09,0.53,1.23601,1.119,1.376,1.367286,,,0.76,,,,2.07,2.15,0.25,2.32,0.62,,2.88,1.57,,,,,,
2020-04-19T00:00:00,0.918,1.549,0.798275,0.294044,1.41,2.09,0.53,1.23601,1.119,1.376,1.367286,,,0.72,,,,2.07,2.15,0.25,2.32,0.62,,2.88,1.57,,,,,,
2020-04-20T00:00:00,0.778,1.34,1.389162,0.229465,1.71,1.8,0.46,1.48582,0.90209,1.296,2.050487,,,0.72,,,,2.83,1.33,0.18,2.32,0.71,,4.13,2.77,,,,,,
2020-04-21T00:00:00,0.778,1.34,1.389162,0.229465,1.71,1.8,0.46,1.48582,0.90209,1.296,2.050487,,,0.72,,,,2.83,1.33,0.18,2.32,0.71,,4.13,2.77,,,,,,
2020-04-22T00:00:00,0.778,1.34,1.389162,0.229465,1.71,1.8,0.46,1.48582,0.90209,1.296,2.050487,,,0.72,,,,2.83,1.33,0.18,2.32,0.71,,4.13,2.77,,,,,,
2020-04-23T00:00:00,0.778,1.34,1.389162,0.229465,1.71,1.8,0.46,1.48582,0.90209,1.296,2.050487,,,0.72,,,,2.83,1.33,0.18,2.32,0.71,,4.13,2.77,,,,,,
2020-04-24T00:00:00,0.778,1.34,1.389162,0.229465,1.71,1.8,0.46,1.48582,0.90209,1.296,2.050487,,,0.72,,,,2.83,1.33,0.18,1.59,0.71,,4.13,2.77,,,,,,
2020-04-25T00:00:00,0.778,1.34,1.389162,0.229465,1.71,1.8,0.46,1.48582,0.90209,1.296,2.050487,,,0.72,,,,2.83,1.33,0.18,1.59,0.71,,4.13,2.77,,,,,,
2020-04-26T00:00:00,0.778,1.34,1.389162,0.229465,1.71,1.8,0.46,1.48582,0.90209,1.296,2.050487,,,0.79,,,,2.83,1.33,0.18,1.59,0.71,,4.13,2.77,,,,,,
2020-04-27T00:00:00,0.549,0.859,1.161061,0.227841,0.54,0.4,,1.07728,0.56508,0.907,0.816633,,,0.79,,,,1.56,0.3,0.21,1.59,0.4,,2.4,0.6,,,,,,
2020-04-28T00:00:00,0.549,0.859,1.161061,0.227841,0.54,,,1.07728,0.56508,0.907,0.816633,,,0.79,,,,1.56,0.3,0.21,1.59,0.4,,2.4,0.6,,,,,,
2020-04-29T00:00:00,0.549,0.859,1.161061,0.227841,0.54,0.4,,1.07728,0.56508,0.907,0.816633,,,0.79,,,,1.56,0.3,0.21,1.59,0.4,,2.4,0.6,,,,,,
2020-04-30T00:00:00,0.549,0.859,1.161061,0.227841,0.54,0.4,,1.07728,0.56508,0.907,0.816633,,,0.79,,,,1.56,0.3,0.21,1.59,0.4,,2.4,0.6,,,,,,
2020-05-01T00:00:00,0.549,0.859,1.161061,0.227841,0.54,0.4,,1.08,0.56508,0.907,0.816633,,,0.79,,,,1.56,0.3,0.21,0.483,0.4,,2.4,0.6,,,,,,
2020-05-02T00:00:00,0.549,0.859,1.161061,0.227841,0.54,0.4,,1.08,0.56508,0.907,0.816633,,,0.79,,,,1.56,0.3,0.21,0.483,0.4,,2.4,0.6,,,,,,
2020-05-03T00:00:00,0.549,0.859,1.161061,0.227841,0.54,0.4,,1.08,0.56508,0.907,0.816633,,,0.39,,,,1.56,0.3,0.21,0.483,0.4,,2.4,0.6,,,,,,
2020-05-04T00:00:00,0.474,0.749,0.741259,0.139008,0.7,0.43,,1.14,0.62214,1.037,0.855905,,,0.39,,,,2.07,0.28,0.1,0.483,0.4,,2.44,0.84,,,,,,
2020-05-05T00:00:00,0.474,0.749,0.741259,0.139008,0.7,0.43,,1.14,0.62214,1.037,0.855905,,,0.39,,,,2.07,0.28,0.1,0.483,0.4,,2.44,0.84,,,,,,
2020-05-06T00:00:00,0.474,0.749,0.741259,0.139008,0.7,0.43,,1.14,0.62214,1.037,0.855905,,,0.39,,,,2.07,0.28,0.1,0.483,0.4,,2.44,0.84,,,,,,
2020-05-07T00:00:00,0.474,0.749,0.741259,0.139008,0.7,0.43,,1.14,0.62214,1.037,0.855905,,,0.39,,,,2.07,0.28,0.1,0.483,0.4,,2.44,0.84,,,,,,
2020-05-08T00:00:00,0.474,0.749,0.741259,0.139008,0.7,0.43,,1.14,0.62214,1.037,0.855905,,,0.39,,,,2.07,0.28,0.1,1.2,0.4,,2.44,0.84,,,,,,
2020-05-09T00:00:00,0.474,0.749,0.741259,0.139008,0.7,0.43,,1.14,0.62214,1.037,0.855905,,,0.39,,,,2.07,0.28,0.1,1.2,0.4,,2.44,0.84,,,,,,
2020-05-10T00:00:00,0.474,0.749,0.741259,0.139008,0.7,0.43,,1.14,0.62214,1.037,0.855905,,,0.2,,,,2.07,0.28,0.1,1.2,0.4,,2.44,0.84,,,,,,
2020-05-11T00:00:00,0.423,0.784,0.74642,0.157503,0.68,0.71,,,0.44067,1.166,0.860697,,,0.2,,,,2.59,0.21,0.15,1.2,0.37,,2.92,1.25,,,,,,
2020-05-12T00:00:00,0.423,0.784,0.74642,0.157503,0.68,0.71,,1.23,0.44067,1.166,0.860697,,,0.2,,,,2.59,0.21,,1.2,0.37,,2.92,1.25,,,,,,
2020-05-13T00:00:00,0.423,,0.74642,0.157503,0.68,0.71,0.5,1.23,0.44067,1.166,0.860697,,,0.2,,,,2.59,0.21,0.15,1.2,0.37,,2.92,1.25,,,,,,
2020-05-14T00:00:00,0.423,0.784,0.74642,0.157503,0.68,0.71,0.5,1.23,0.44067,1.166,0.860697,,,0.2,,,,2.59,0.21,0.15,1.2,0.37,,2.92,1.25,,,,,,
2020-05-15T00:00:00,0.423,0.784,0.74642,0.157503,0.68,0.71,0.5,1.23,0.44067,1.166,0.860697,,,0.2,,,,2.59,0.21,0.15,1.2,0.37,,2.92,1.25,,,,,,
2020-05-16T00:00:00,0.423,0.784,0.74642,0.157503,0.68,0.71,0.5,1.23,0.44067,1.166,0.860697,,,0.2,,,,2.59,0.21,0.15,1.0,0.37,,2.92,1.25,,,,,,
2020-05-17T00:00:00,0.423,0.784,0.74642,0.157503,0.68,0.71,0.5,1.23,0.44067,1.166,0.860697,,,0.54,,,,2.59,0.21,0.15,1.0,0.37,,2.92,1.25,,,,,,
2020-05-18T00:00:00,0.299,0.45,0.60131,0.080661,0.43,0.53,0.28,1.04,0.41995,0.557,0.723332,,,0.54,,,,1.14,0.16,0.08,1.0,0.28,,2.09,0.368,,,,,,
2020-05-19T00:00:00,0.299,0.45,0.60131,0.080661,0.43,0.53,0.28,1.04,0.41995,0.557,0.723332,,,0.54,,,,1.14,0.16,0.08,1.0,0.28,,2.09,0.368,,,,,,
2020-05-20T00:00:00,0.299,0.45,0.60131,0.080661,0.43,0.53,0.28,1.04,0.41995,0.557,0.723332,,,0.54,,,,1.14,0.16,0.08,1.0,0.28,,2.09,0.368,,,,,,
2020-05-21T00:00:00,0.299,0.45,0.60131,0.080661,0.43,0.53,0.28,1.04,0.41995,0.557,0.723332,,,0.54,,,,1.14,0.16,0.08,1.0,0.28,,2.09,0.368,,,,,,
2020-05-22T00:00:00,0.299,0.45,0.60131,0.080661,0.43,0.53,0.28,1.04,0.41995,0.557,0.723332,,,0.54,,,,1.14,0.16,0.08,1.0,0.28,,2.09,0.368,,,,,,
2020-05-23T00:00:00,0.299,0.45,0.60131,0.080661,0.43,0.53,0.28,1.04,0.41995,0.557,0.723332,,,0.54,,,,1.14,0.16,0.08,1.0,0.28,,2.09,0.368,,,,,,
2020-05-24T00:00:00,0.299,0.45,0.60131,0.080661,0.43,0.53,0.28,1.04,0.41995,0.557,0.723332,,,0.17,,,,1.14,0.16,0.08,0.8,0.28,,2.09,0.368,,,,,,
2020-05-25T00:00:00,0.217,0.35,0.2089,0.077692,0.31,0.3,0.14,0.48,0.23848,0.415,0.25199,,,0.17,,,,1.92,0.06,0.05,0.8,0.21,,1.13,0.67,,,,,,
2020-05-26T00:00:00,0.217,0.35,0.2089,0.077692,0.31,0.3,0.14,0.48,0.23848,0.415,0.25199,,,0.17,,,,1.92,0.06,0.05,0.8,0.21,,1.13,0.67,,,,,,
2020-05-27T00:00:00,0.217,0.35,0.2089,0.077692,0.31,0.3,0.14,0.48,0.23848,0.415,0.25199,,,0.17,,,,1.92,0.06,0.05,0.8,0.21,,1.13,0.67,,,,,,
2020-05-28T00:00:00,0.217,0.35,0.2089,0.077692,0.31,0.3,0.14,0.48,0.23848,0.415,0.25199,,,0.17,,,,1.92,0.06,0.05,0.8,0.21,,1.13,0.67,,,,,,
2020-05-29T00:00:00,0.217,0.35,0.2089,0.077692,0.31,0.3,0.14,0.48,0.23848,0.415,0.25199,,,0.17,,,,1.92,0.06,0.05,0.8,0.21,,1.13,0.67,,,,,,
2020-05-30T00:00:00,0.217,0.35,0.2089,0.077692,0.31,0.3,0.14,0.48,0.23848,0.415,0.25199,,,0.17,,,,1.92,0.06,0.05,0.8,0.21,,1.13,0.67,,,,,,
2020-05-31T00:00:00,0.217,0.35,0.2089,0.077692,0.31,0.3,0.14,0.48,0.23848,0.415,0.25199,,,0.17,,,,1.92,0.06,0.05,0.8,0.21,,1.13,0.67,,,,,,
2020-06-01T00:00:00,0.158,0.229,0.194909,0.055889,0.17,0.19,0.12,0.4,0.13998,0.298,0.132745,,,0.17,,,,0.83,0.07,0.05,0.381,0.11,,1.33,0.219,,,,,,
2020-06-02T00:00:00,0.158,0.229,0.194909,0.055889,0.17,0.19,0.12,0.4,0.13998,0.298,0.132745,,,0.17,,,,0.83,0.07,0.05,0.381,0.11,,1.33,0.219,,,,,,
2020-06-03T00:00:00,0.158,0.229,0.194909,0.055889,0.17,0.19,0.12,0.4,0.13998,0.298,0.132745,,,0.17,,,,0.83,0.07,0.05,0.381,0.11,,1.33,,,,,,,
2020-06-04T00:00:00,0.158,0.229,0.194909,0.055889,0.17,0.19,0.12,0.4,0.13998,0.298,0.132745,,,0.17,,,,0.83,0.07,0.05,0.381,0.11,,1.33,0.219,,,,,,
2020-06-05T00:00:00,0.158,0.229,0.194909,0.055889,0.17,0.19,0.12,0.4,0.13998,0.298,0.132745,,,0.17,,,,0.83,0.07,0.05,0.381,0.11,,1.33,0.219,,,,,,
2020-06-06T00:00:00,0.158,0.229,0.194909,0.055889,0.17,0.19,0.12,0.4,0.13998,0.298,0.132745,,,0.17,,,,0.83,0.07,0.05,0.381,0.11,,1.33,0.219,,,,,,
2020-06-07T00:00:00,0.158,0.229,0.194909,0.055889,0.17,0.19,0.12,0.4,0.13998,0.298,0.132745,,,0.079,,,,0.83,0.07,0.05,0.381,0.11,,1.33,0.219,,,,,,
2020-06-08T00:00:00,0.112,0.199,0.09019,0.025621,0.09,0.1,0.13,0.29,0.05703,0.233,0.058487,,,0.079,,,,0.62,0.03,0.03,0.096,0.09,,0.24,0.1,,,,,,
2020-06-09T00:00:00,0.112,0.199,0.09019,0.025621,0.09,0.1,0.13,0.29,0.05703,0.233,0.058487,,,0.079,,,,0.62,0.03,0.03,0.096,0.09,,0.24,0.1,,,,,,
2020-06-10T00:00:00,0.112,0.199,0.09019,0.025621,0.09,0.1,0.13,0.29,0.05703,0.233,0.058487,,,0.079,,,,0.62,0.03,0.03,0.096,0.09,,0.24,0.1,,,,,,
2020-06-11T00:00:00,0.112,0.199,0.09019,0.025621,0.09,0.1,0.13,0.29,0.05703,0.233,0.058487,,,0.079,,,,0.62,0.03,0.03,0.096,0.09,,0.24,0.1,,,,,,
2020-06-12T00:00:00,0.112,0.199,0.09019,0.025621,0.09,0.1,0.13,0.29,0.05703,0.233,0.058487,,,0.079,,,,0.62,0.03,0.03,0.096,0.09,,0.24,0.1,,,,,,
2020-06-13T00:00:00,0.112,0.199,0.09019,,0.09,0.1,0.13,0.29,0.05703,0.233,0.058487,,,0.079,,,,0.62,0.03,0.03,0.096,0.09,,0.24,0.1,,,,,,
2020-06-14T00:00:00,0.112,0.199,0.09019,,0.09,0.1,0.13,0.29,0.05703,0.233,0.058487,,,0.094,,,,0.62,0.03,0.03,0.096,0.09,,0.24,0.1,,,,,,
2020-06-15T00:00:00,0.081,0.05,0.081385,,0.11,0.12,0.07,0.21,0.06221,0.181,0.085547,,,0.094,,,,0.73,0.05,0.04,0.0515,0.08,,0.23,0.1,,,,,,
2020-06-16T00:00:00,0.081,0.05,0.081385,0.010939,0.11,0.12,0.07,0.21,0.06221,0.181,0.085547,,,0.094,,,,0.73,0.05,0.04,0.0515,0.08,,0.23,0.1,,,,,,
2020-06-17T00:00:00,0.081,0.05,0.081385,0.010939,0.11,0.12,0.07,0.21,0.06221,0.181,0.085547,,,0.094,,,,0.73,0.05,0.04,0.0515,0.08,,0.23,0.1,,,,,,
2020-06-18T00:00:00,0.081,0.05,0.081385,0.010939,0.11,0.12,0.07,0.21,0.06221,0.181,0.085547,,,0.094,,,,0.73,0.05,0.04,0.0515,0.08,,0.23,0.1,,,,,,
2020-06-19T00:00:00,0.081,0.05,0.081385,0.010939,0.11,0.12,0.07,0.21,0.06221,0.181,0.085547,,,0.094,,,,0.73,0.05,0.04,0.0515,0.08,,0.23,0.1,,,,,,
2020-06-20T00:00:00,0.081,0.05,0.081385,0.010939,0.11,0.12,0.07,0.21,0.06221,0.181,0.085547,,,0.094,,,,0.73,0.05,0.04,0.0515,0.08,,0.23,0.1,,,,,,
2020-06-21T00:00:00,0.081,0.05,0.081385,0.010939,0.11,0.12,0.07,0.21,0.06221,0.181,0.085547,,,0.11,,,,0.73,0.05,0.04,0.0515,0.08,,0.23,0.1,,,,,,
2020-06-22T00:00:00,0.22,0.129,0.086045,0.022861,0.07,0.11,0.07,0.12,0.009,0.207,0.072588,,,0.11,,,,0.38,0.03,0.04,0.0434,0.08,,0.23,0.1,,,,,,
2020-06-23T00:00:00,0.22,0.129,0.086045,0.022861,0.07,0.11,0.07,0.12,0.009,0.207,0.072588,,,0.11,,,,0.38,0.03,0.04,0.0434,0.08,,0.23,0.1,,,,,,
2020-06-24T00:00:00,0.22,0.129,0.086045,0.022861,0.07,0.11,0.07,0.12,0.009,0.207,0.072588,,,0.11,,,,0.38,0.03,0.04,0.0434,0.08,,0.23,0.1,,,,,,
2020-06-25T00:00:00,0.22,0.129,0.086045,0.022861,0.07,0.11,0.07,0.12,0.009,0.207,0.072588,,,0.11,,,,0.38,0.03,0.04,0.0434,0.08,,0.23,0.1,,,,,,
2020-06-26T00:00:00,0.22,0.129,0.086045,0.022861,0.07,0.11,0.07,0.12,0.009,0.207,0.072588,,,0.11,,,,0.38,0.03,0.04,0.0434,0.08,,0.23,0.1,,,,,,
2020-06-27T00:00:00,0.22,0.129,0.086045,0.022861,0.07,0.11,0.07,0.12,0.009,0.207,0.072588,,,0.11,,,,0.38,0.03,0.04,0.0434,0.08,,0.23,0.1,,,,,,
2020-06-28T00:00:00,0.22,0.129,0.086045,0.022861,0.07,0.11,0.07,0.12,0.009,0.207,0.072588,,,0.094,,,,0.38,0.03,0.04,0.0434,0.08,,0.23,0.1,,,,,,
2020-06-29T00:00:00,0.079,0.187,0.158619,0.029639,0.08,,0.04,0.22,0.05703,0.259,0.056517,,,0.094,,,,0.62,0.03,0.04,0.0434,0.05,,0.72,0.1,,,,,,
2020-06-30T00:00:00,0.079,0.187,0.158619,0.029639,0.08,,0.04,0.22,0.05703,0.259,0.056517,,,0.094,,,,0.62,0.03,0.04,0.0434,0.05,,0.72,0.1,,,,,,
2020-07-01T00:00:00,0.079,0.187,0.158619,0.029639,0.08,,0.04,0.22,0.05703,0.259,0.056517,,,0.094,,,,0.62,0.03,0.04,0.0265,0.05,,0.72,0.1,,,,,,
2020-07-02T00:00:00,0.079,0.187,0.158619,0.029639,0.08,0.1,0.04,0.22,0.05703,0.259,0.056517,,,0.094,,,,0.62,0.03,0.04,0.0265,0.05,,0.72,0.1,,,,,,
2020-07-03T00:00:00,0.079,0.187,0.158619,0.029639,0.08,0.1,0.04,0.22,0.05703,0.259,0.056517,,,0.094,,,,0.62,0.03,0.04,0.0265,0.05,,0.72,0.1,,,,,,
2020-07-04T00:00:00,0.079,0.187,0.158619,0.029639,0.08,0.1,0.04,0.22,0.05703,0.259,0.056517,,,0.094,,,,0.62,0.03,0.04,0.0265,0.05,,0.72,0.1,,,,,,
2020-07-05T00:00:00,0.079,0.187,0.158619,0.029639,0.08,0.1,0.04,0.22,0.05703,0.259,0.056517,,,0.1,,,,0.62,0.03,0.04,0.0265,0.05,,0.72,0.1,,,,,,
2020-07-06T00:00:00,0.093,0.124,0.103674,0.034568,0.08,0.12,0.05,0.15,0.09332,0.168,0.080257,,,0.1,,,,0.57,0.04,,0.0265,0.04,,0.33,0.1,,,,,,
2020-07-07T00:00:00,0.093,0.124,0.103674,0.034568,0.08,0.12,0.05,0.15,0.09332,0.168,0.080257,,,0.1,,,,0.57,0.04,,0.0265,0.04,,0.33,0.1,,,,,,
